ISBN 13,Amazon Category,Reviews,Rating,Book Name,Author,Publishing Date,Quality,Price,Age Group,1113
9780702318825,New York Bestseller,394,4.9,Aru Shah and the Nectar of Immortality,Roshani Chokshi,5 May 2022,Paperback,320,Ages: 8 - 12 years,https://www.bookdepository.com/Aru-Shah-Nectar-Immortality-Roshani-Chokshi/9780702318825?ref=grid-view&qid=1657009131718&sr=1-1
9780316493161,New York Bestseller,287,4.9,I Sang You Down from the Stars,Michaela Goade,15 April 2021,Hardcover,"1,192",Ages: 4 - 8 years,https://www.bookdepository.com/I-Sang-You-Down-from-Stars-Tasha-Spillett-Sumner/9780316493161?ref=grid-view&qid=1657006271352&sr=1-1
9780593350331,New York Bestseller,271,4.9,Llama Llama Meets the Babysitter,Anna Dewdney,4 May 2021,Hardcover,"1,115",Ages: 2 - 5 years,https://www.bookdepository.com/Llama-Llama-Meets-Babysitter-Anna-Dewdney/9780593350331?ref=grid-view&qid=1657006371118&sr=1-1
9781398502710,New York Bestseller,220,4.6,Skandar and the Unicorn Thief: 1,A.F. Steadman,28 April 2022,Hardcover,492,Ages: 9 years and up,https://www.bookdepository.com/Skandar-Unicorn-Thief-F-Steadman/9781398502710?ref=grid-view&qid=1657009309522&sr=1-1
9781912767489,New York Bestseller,189,4.4,Northwind,Gary Paulsen,8 February 2022,Paperback,338,Mixed,https://www.bookdepository.com/Northwind-J-D-Kirk/9781912767489?ref=grid-view&qid=1657008903782&sr=1-1
9781250766632,New York Bestseller,154,4.4,Tokyo Dreaming,Emiko Jean,9 June 2022,Paperback,381,Ages: 12 years and up,https://www.bookdepository.com/Tokyo-Dreaming-Emiko-Jean/9781250766632?ref=grid-view&qid=1657009562983&sr=1-1
9781398505001,New York Bestseller,129,4.9,New From Here: The no.1 New York Times hit!,Kelly Yang,1 March 2022,Paperback,299,Ages: 9 years and up,https://www.bookdepository.com/New-From-Here-Kelly-Yang/9781398505001?ref=grid-view&qid=1657009710635&sr=1-1
9781800783027,New York Bestseller,122,4.8,The Ogress and the Orphans,Kelly Barnhill,15 March 2022,Paperback,305,Ages: 9 - 12 years,https://www.bookdepository.com/Ogress-Orphans-magical-New-York-Times-bestseller-Kelly-Barnhill/9781800783027?ref=grid-view&qid=1657006646705&sr=1-1
9780063057753,New York Bestseller,116,4.9,Eyes That Speak to the Stars,Joanna Ho,15 February 2022,Hardcover,524,Ages: 4 - 8 years,https://www.bookdepository.com/Eyes-That-Speak-Stars-Joanna-Ho/9780063057753?ref=grid-view&qid=1657008685054&sr=1-1
9780861544776,New York Bestseller,115,4.2,The Agathas,Kathleen Glasgow,5 June 2022,Paperback,382,Mixed,https://www.bookdepository.com/Agathas-Kathleen-Glasgow/9780861544776?ref=grid-view&qid=1657009747799&sr=1-5
9781526645746,New York Bestseller,96,4.5,Forging Silver into Stars,Brigid Kemmerer,7 June 2022,Paperback,359,Ages: 12 years and up,https://www.bookdepository.com/Forging-Silver-into-Stars-Brigid-Kemmerer/9781526645746?ref=grid-view&qid=1657009518508&sr=1-1
9781408855669,Nine to Twelve,"37,271",4.7,Harry Potter and the Chamber of Secrets (rlb),J.K. Rowling,1 November 2003,Hardcover,"28,450",Age 9 - 12,https://www.bookdepository.com/Harry-Potter-Chamber-Secrets-J-K-Rowling/9781408855669?ref=grid-view&qid=1656911055512&sr=1-1
9781408855683,Nine to Twelve,"27,656",4.7,Harry Potter and the Goblet of Fire (rlb),J.K. Rowling,1 November 2003,Hardcover,0,Age 9 - 12,https://www.bookdepository.com/Harry-Potter-Goblet-Fire-J-K-Rowling/9781408855683?ref=grid-view&qid=1656911192366&sr=1-1
9780141321059,Nine to Twelve,"5,643",4.4,The Call of the Wild (Kingfisher Classics),Jack London,1 September 2002,Hardcover,31,Age 9 - 12,https://www.bookdepository.com/Call-Wild-Jack-London/9780141321059?ref=grid-view&qid=1656918137705&sr=1-1
9781463801243,Nine to Twelve,"4,043",4.6,"Anne of Green Gables by L. M. Montgomery, Fiction, Classics, Family, Girls & Women",Paperback,1 July 2011,Hardcover,"1,527",Age 9 - 12,https://www.bookdepository.com/Anne-Green-Gables-by-L-M-Montgomery-Fiction-Classics-Family-Girls-Women-Lucy-Maud-Montgomery/9781463801243?ref=grid-view&qid=1656913890022&sr=1-1
9780143106470,Nine to Twelve,"3,658",4.4,Black Beauty (Classics),Anna Sewell,1 March 2003,Mass Market Paperback,31,Age 9 - 12,https://www.bookdepository.com/Black-Beauty-Penguin-Classics-Deluxe-Edition-Anna-Sewell/9780143106470?ref=grid-view&qid=1656914173532&sr=1-1
9780571331116,Nine to Twelve,"2,543",4.6,A Little Princess (Ladybird Children's Classics),Frances Hodgson Burnett,14 October 2000,Hardcover,49,Age 9 - 12,https://www.bookdepository.com/Little-Princess-Frances-Hodgson-Burnett/9780571331116?ref=grid-view&qid=1656916511193&sr=1-2
9781402797187,Nine to Twelve,"2,124",4.5,Pollyanna,Eleanor H. Porter,15 April 2005,Audio CD,0,Age 9 - 12,https://www.bookdepository.com/Pollyanna-Eleanor-H-Porter/9781402797187?ref=grid-view&qid=1656917368979&sr=1-3
9780142413814,Nine to Twelve,"1,839",4.6,Boy: Tales of Childhood,Roald Dahl,7 November 2008,Paperback,168,Age 9 - 12,https://www.bookdepository.com/Boy-Roald-Dahl/9780142413814?ref=grid-view&qid=1656918329682&sr=1-1
9788448847418,Nine to Twelve,"1,814",4.9,La Princesa De Negro Y La Fiesta Perfecta/ the Princess in Black and the Perfect Princess Party,Shannon Hale,27 June 2017,Library Binding,978,Age 9 - 12,https://www.bookdepository.com/La-Princesa-de-Negro-Y-La-Fiesta-Perfecta-La-Princesa-de-Negro-2-Princess-Black-Perfect-Princess-Party-Princess-Black-Book-2-Shannon-Hale/9788448847418?ref=grid-view&qid=1656918368119&sr=1-3
9781408324264,Nine to Twelve,"1,802",4.7,How to Eat Fried Worms,Thomas Rockwell,1 June 1953,Library Binding,0,Age 9 - 12,https://www.bookdepository.com/How-Eat-Fried-Worms-Thomas-Rockwell/9781408324264?ref=grid-view&qid=1656918403784&sr=1-1
9780553538519,Nine to Twelve,"1,274",4.8,Everything I Need to Know About Family I Learned From a Little Golden Book,Diane Muldrow,17 January 2017,Hardcover,"1,467",Age 9 - 12,https://www.bookdepository.com/Everything-I-Need-Know-About-Family-I-Learned-From-Little-Golden-Book-Diane-Muldrow/9780553538519?ref=grid-view&qid=1656919783265&sr=1-1
9780007350902,Nine to Twelve,"1,268",4.3,King Solomon's Mines (Ladybird Children's Classics),H. Rider Haggard,14 October 2000,Hardcover,0,Age 9 - 12,https://www.bookdepository.com/King-Solomons-Mines-Henry-Rider-Haggard/9780007350902?ref=grid-view&qid=1656919816720&sr=1-1
9781569319307,Nine to Twelve,"1,130",4.8,"Dragon Ball Z , Vol. 1 (Collector's Edition)",Akira Toriyama,4 November 2008,Hardcover,331,Age 9 - 12,https://www.bookdepository.com/Dragon-Ball-Z-Vol-1-Akira-Toriyama/9781569319307?ref=grid-view&qid=1656920824930&sr=1-1
9781599613482,Nine to Twelve,892,4.7,"Sleepover Sleuths: 01 (Nancy Drew and the Clue Crew, 1)",Carolyn Keene,1 July 2007,Library Binding,189,Ages: 7 - 8 years,https://www.bookdepository.com/Sleepover-Sleuths-Carolyn-Keene/9781599613482?ref=grid-view&qid=1656921433497&sr=1-3
9781483824123,Nine to Twelve,872,4.7,"Comprehensive Curriculum of Basic Skills, Grade 3",Not known,17 March 2016,Paperback,Not known,Age 9 - 12,https://www.bookdepository.com/Comprehensive-Curriculum-Basic-Skills-Grade-3-Thinking-Kids/9781483824123?ref=grid-view&qid=1656921470232&sr=1-1
9780590685290,Nine to Twelve,718,4.7,The Haunted Car (Goosebumps Series 2000 - 21),R.L. Stine,1 September 1999,Paperback,215,Age 9 - 12,https://www.bookdepository.com/Haunted-Car-R-L-Stine/9780590685290?ref=grid-view&qid=1656922012009&sr=1-2
9798463511874,Nine to Twelve,691,4.4,The Blue Fairy Book: (Illustrated),Andrew Lang,15 March 2019,Kindle Edition,49,Ages: 8 years and up,https://www.bookdepository.com/Blue-Fairy-Book-Illustrated-Andrew-Lang/9798463511874?ref=grid-view&qid=1656922141016&sr=1-2
9781405272735,Nine to Twelve,688,4.7,First Term at Malory Towers,Enid Blyton,15 October 2013,Paperback,98,Age 9 - 12,https://www.bookdepository.com/First-Term-at-Malory-Towers-Enid-Blyton/9781405272735?ref=grid-view&qid=1656922191501&sr=1-1
9781338538090,Nine to Twelve,670,4.7,The Invasion (Animorphs),Paperback,1 June 1996,Mass Market Paperback,0,Age 9 - 12,https://www.bookdepository.com/Invasion-Graphic-Novel-Animorphs-1-Chris-Grine/9781338538090?ref=grid-view&qid=1656922639146&sr=1-1
9780141369334,Nine to Twelve,653,4.7,Dirty Beasts,Roald Dahl,16 May 2009,Paperback,246,Age 9 - 12,https://www.bookdepository.com/Dirty-Beasts-Roald-Dahl/9780141369334?ref=grid-view&qid=1656922454535&sr=1-2
9780152336790,Nine to Twelve,632,4.8,Heckedy Peg,Audrey Wood,1 January 2001,Paperback,"35,000",Age 9 - 12,https://www.bookdepository.com/Heckedy-Peg-Audrey-Wood/9780152336790?ref=grid-view&qid=1656922598071&sr=1-1
9781782263579,Nine to Twelve,628,4.5,The Curse of the Cheese Pyramid: 2: 02 (Geronimo Stilton),Geronimo Stilton,1 February 2004,Paperback,293,Ages: 12 years and up,https://www.bookdepository.com/Geronimo-Stilton-Curse-Cheese-Pyramid-Geronimo-Stilton/9781782263579?ref=grid-view&qid=1656922624288&sr=1-3
9780448487519,Nine to Twelve,618,4.9,Rock Star: 1 (Jada Jones),Kelly Starling Lyons,10 October 2017,Library Binding,341,Ages: 6 - 9 years,https://www.bookdepository.com/Rock-Star-1-Kelly-Starling-Lyons/9780448487519?ref=grid-view&qid=1656927991143&sr=1-1
9780545158862,Nine to Twelve,611,4.7,The Werewolf of the Fever Swamp (Goosebumps),R.L. Stine,1 December 1993,Paperback,191,Age 9 - 12,https://www.bookdepository.com/Werewolf-Fever-Swamp-Goosebumps-R-L-Stine/9780545158862?ref=grid-view&qid=1656922728759&sr=1-1
9781557090737,Nine to Twelve,609,4.7,Gettysburg Address,Abraham Lincoln,25 September 1995,Paperback,"1,524",Age 9 - 12,https://www.bookdepository.com/Gettysburg-Address-Abraham-Lincoln/9781557090737?ref=grid-view&qid=1656922750472&sr=1-2
9780545035194,Nine to Twelve,564,4.8,Deep Trouble (Goosebumps - 19),R.L. Stine,1 May 1994,Paperback,191,Age 9 - 12,https://www.bookdepository.com/Goosebumps-Classic-2-Deep-Trouble-R-L-Stine/9780545035194?ref=grid-view&qid=1656925063770&sr=1-1
9780439882828,Nine to Twelve,538,4.7,Star Wars: A Pop-Up Guide to the Galaxy,Matthew Reinhart,10 March 2011,Hardcover,Not known,Age 9 - 12,https://www.bookdepository.com/Star-Wars-Pop-up-Guide-Galaxy-Visiting-Distinguished-Research-Professor-George-Lucas/9780439882828?ref=grid-view&qid=1656926564529&sr=1-1
9781593251499,Nine to Twelve,535,4.8,Jesus Speaks to Me on My First Holy Communion,Angela M Burrin,1 January 2009,Hardcover,"1,239",Ages: 6 - 10 years,https://www.bookdepository.com/Jesus-Speaks-Me-on-My-First-Holy-Communion-Angela-M-Burrin/9781593251499?ref=grid-view&qid=1656925234642&sr=1-1
9780439635820,Nine to Twelve,518,4.7,My First Book of Sign Language,Joan Holub,1 February 2004,Paperback,Not known,Age 9 - 12,https://www.bookdepository.com/My-First-Book-Sign-Language-Joan-Holub/9780439635820?ref=grid-view&qid=1656925263505&sr=1-1
9789679856033,Nine to Twelve,511,4.7,Music Theory Made Easy for Kids (Made Easy: Level 1),Lina Ng,1 November 2010,Paperback,Not known,Age 9 - 12,https://www.bookdepository.com/Music-Theory-Made-Easy-for-Kids-Level-1-Lina-Ng/9789679856033?ref=grid-view&qid=1656925278546&sr=1-1
9780545417976,Nine to Twelve,477,4.7,Haunted Mask (Goosebumps),R L Stine,1 September 2003,Paperback,530,Age 9 - 12,https://www.bookdepository.com/Haunted-Mask-Goosebumps-Wanted-R-L-Stine/9780545417976?ref=grid-view&qid=1656925290027&sr=1-1
9781483835501,Nine to Twelve,473,4.7,"Spectrum Critical Thinking for Math, Grade 3",Not known,13 April 2017,Paperback,742,Age 9 - 12,https://www.bookdepository.com/Spectrum-Critical-Thinking-for-Math-Grade-3-Spectrum/9781483835501?ref=grid-view&qid=1656925324179&sr=1-1
9781591471554,Nine to Twelve,452,4.5,Learning to Slow Down and Pay Attention: A Book for Kids About ADHD,Kathleen G. Nadeau,31 August 2004,Paperback,"1,249",Age 9 - 12,https://www.bookdepository.com/Learning-Slow-Down-Pay-Attention-Kathleen-G-Nadeau/9781591471554?ref=grid-view&qid=1656925343514&sr=1-1
9781842297391,Nine to Twelve,448,4.6,How to Draw 101 Funny People: Volume 3,Dan Green,1 July 2003,Paperback,422,Age 9 - 12,https://www.bookdepository.com/How-Draw-101-Funny-People-Dan-Green/9781842297391?ref=grid-view&qid=1656925361576&sr=1-1
9781647393687,Nine to Twelve,447,4.8,"Fossils for Kids: A Junior Scientist's Guide to Dinosaur Bones, Ancient Animals, and Prehistoric Life on Earth",Ashley Hall,30 June 2020,Paperback,689,Ages: 8 - 12 years,https://www.bookdepository.com/Fossils-for-Kids-Ashley-Hall/9781647393687?ref=grid-view&qid=1656925379588&sr=1-1
9780439568432,Nine to Twelve,442,4.6,Scarecrow Walks at Midnight (Goosebumps),R L Stine,1 September 2003,Mass Market Paperback,"2,708",Age 9 - 12,https://www.bookdepository.com/Scarecrow-Walks-at-Midnight-R-L-Stine/9780439568432?ref=grid-view&qid=1656925394048&sr=1-5
9780439774758,Nine to Twelve,427,4.6,The Haunted School (Goosebumps #59),R.L. Stine,1 September 1997,Paperback,181,Age 9 - 12,https://www.bookdepository.com/Goosebumps-Haunted-School-R-L-Stine/9780439774758?ref=grid-view&qid=1656925433513&sr=1-1
9781760159955,Nine to Twelve,423,4.7,Monster Blood (Goosebumps),R L Stine,1 September 2003,Mass Market Paperback,"1,345",Age 9 - 12,https://www.bookdepository.com/Monster-Blood-Goosebumps-3-R-L-Stine/9781760159955?ref=grid-view&qid=1656925456981&sr=1-1
9780545828826,Nine to Twelve,420,4.7,The Abominable Snowman of Pasadena (Goosebumps),R.L. Stine,1 December 1995,Paperback,212,Age 9 - 12,https://www.bookdepository.com/Abominable-Snowman-Pasadena-Classic-Goosebumps-27-R-L-Stine/9780545828826?ref=grid-view&qid=1656925478843&sr=1-1
9781780556253,Nine to Twelve,410,4.6,Jokes for Funny Kids: 8 Year Olds (Buster Laugh-a-lot Books),Not known,22 August 2019,Paperback,210,Age 9 - 12,https://www.bookdepository.com/Jokes-for-Funny-Kids-8-Year-Olds-Andrew-Pinder/9781780556253?ref=grid-view&qid=1656925493780&sr=1-1
9780545021340,Nine to Twelve,398,4.5,Geronimo Stilton Secret Agent: 34,Geronimo Stilton,1 July 2008,Paperback,250,Ages: 12 years and up,https://www.bookdepository.com/Geronimo-Stilton-Secret-Agent-Geronimo-Stilton-34-Geronimo-Stilton/9780545021340?ref=grid-view&qid=1656929900310&sr=1-1
9780316789684,Nine to Twelve,397,4.7,Ed Emberley's Great Thumbprint Drawing Book (Ed Emberley Drawing Books),Ed Emberley,22 June 2005,Library Binding,Not known,Ages: 7 - 9 years,https://www.bookdepository.com/Ed-Emberleys-Great-Thumbprint-Drawing-Book-Ed-Emberley/9780316789684?ref=grid-view&qid=1656925561647&sr=1-4
9780439269971,Nine to Twelve,397,4.7,Becoming Naomi Leon (Apple Sinature),Pam Munoz Ryan,1 October 2005,Paperback,191,Age 9 - 12,https://www.bookdepository.com/Becoming-Naomi-Leon-Pam-Munoz-Ryan/9780439269971?ref=grid-view&qid=1656925585354&sr=1-1
9780440412991,Nine to Twelve,373,4.8,Nate the Great And the Crunchy Christmas,Marjorie Weinman Sharmat,1 October 1997,School & Library Binding,283,Ages: 6 - 9 years,https://www.bookdepository.com/Nate-Great-Crunchy-Christmas-Marjorie-Weinman-Sharmat/9780440412991?ref=grid-view&qid=1656925599785&sr=1-1
9780671667443,Nine to Twelve,369,4.8,The King Who Rained,Fred Gwynne,1 September 1988,Paperback,637,Ages: 7 - 8 years,https://www.bookdepository.com/King-Who-Rained-Fred-Gwynne/9780671667443?ref=grid-view&qid=1656925625897&sr=1-1
9781416912538,Nine to Twelve,365,4.8,"Scream for Ice Cream: 02 (Nancy Drew and the Clue Crew, 2)",Carolyn Keene,1 July 2007,Library Binding,177,Ages: 7 - 8 years,https://www.bookdepository.com/Scream-for-Ice-Cream-Carolyn-Keene/9781416912538?ref=grid-view&qid=1656926020098&sr=1-1
9780140344455,Nine to Twelve,356,4.7,Rascal PMC 3.99 Promo (Puffin Modern Classics),Sterling North,21 April 2005,Paperback,"2,226",Age 9 - 12,https://www.bookdepository.com/Rascal-Sterling-North/9780140344455?ref=grid-view&qid=1656926516060&sr=1-2
9780439841177,Nine to Twelve,345,4.6,The Mummy with No Name: 26 (Geronimo Stilton),Geronimo Stilton,1 August 2006,Paperback,213,Ages: 7 - 10 years,https://www.bookdepository.com/Mummy-with-No-Name-Geronimo-Stilton-26-Geronimo-Stilton/9780439841177?ref=grid-view&qid=1656925733933&sr=1-2
9780755502127,Nine to Twelve,343,4.8,Rupert Bear: A Celebration of Favourite Stories,Not known,5 January 2021,Hardcover,Not known,Age 9 - 12,https://www.bookdepository.com/Rupert-Bear-Celebration-Favourite-Stories-Farshore/9780755502127?ref=grid-view&qid=1656925757252&sr=1-2
9780439629041,Nine to Twelve,338,4.6,Let's Pretend This Never Happened: Volume 1 (Dear Dumb Diary - 1),Paperback,1 July 2004,Mass Market Paperback,216,Age 9 - 12,https://www.bookdepository.com/Dear-Dumb-Diary-1-Lets-Pretend-This-Never-Happened-Jim-Benton/9780439629041?ref=grid-view&qid=1656925795667&sr=1-1
9780590446839,Nine to Twelve,338,4.8,Electric Field Trip (The Magic School Bus),Joanna Cole,1 January 1999,Paperback,Not known,Ages: 7 - 8 years,https://www.bookdepository.com/Magic-School-Bus-Electric-Field-Trip-Joanna-Cole/9780590446839?ref=grid-view&qid=1656925775990&sr=1-1
9781607884316,Nine to Twelve,322,4.7,"Nubs: The True Story of a Mutt, a Marine & a Miracle",Brian Dennis,1 November 2009,Hardcover,0,Age 9 - 12,https://www.bookdepository.com/Nubs-True-Story-Mutt-Marine-Miracle-Major-Brian-Dennis/9781607884316?ref=grid-view&qid=1656925809948&sr=1-1
9780825443930,Nine to Twelve,320,4.9,Ishtar's Odyssey: A Family Story for Advent (Storybooks for Advent),Not known,18 December 2015,Paperback,"1,408",Age 9 - 12,https://www.bookdepository.com/Ishtars-Odyssey-Dr-Arnold-Ytreeide/9780825443930?ref=grid-view&qid=1656925828131&sr=1-1
9780439617772,Nine to Twelve,317,4.7,Can You See What I See? Once Upon a Time: Picture Puzzles to Search and Solve,Walter Wick,1 September 2006,Hardcover,"1,150",Ages: 6 - 8 years,https://www.bookdepository.com/Once-Upon-Time-Walter-Wick/9780439617772?ref=grid-view&qid=1656925866147&sr=1-1
9780890519257,Nine to Twelve,313,4.7,Math Lessons for a Living Education Level 3,Not known,20 June 2016,Paperback,Not known,Age 9 - 12,https://www.bookdepository.com/Math-Lessons-for-Living-Education-Level-3-Kyrsten-Carlson/9780890519257?ref=grid-view&qid=1656925882801&sr=1-1
9781593599737,Nine to Twelve,312,4.8,Scratch & Sketch Dino Dudes,Not known,17 June 2006,Spiral-bound,Not known,Age 9 - 12,https://www.bookdepository.com/Scratch--Sketch-Dino-Dudes-Inc-Peter-Pauper-Press/9781593599737
9781405229272,Nine to Twelve,309,4.6,Waiting for Anya,Michael Morpurgo,5 February 2007,Paperback,159,Age 9 - 12,https://www.bookdepository.com/Waiting-for-Anya-Michael-Morpurgo/9781405229272?ref=grid-view&qid=1656925907337&sr=1-1
9780899428062,Nine to Twelve,305,4.7,Saint Joseph Children's Missal: An Easy Way of Participating at Mass for Boys and Girls,Not known,1 July 1999,Imitation Leather,Not known,Age 9 - 12,https://www.bookdepository.com/Childrens-Missal-Catholic-Book-Publishing-Icel/9780899428062?ref=grid-view&qid=1656925921489&sr=1-1
9781408114612,Nine to Twelve,303,4.6,Abracadabra Violin (Pupil's book + 2 CDs): The way to learn through songs and tunes (Abracadabra Strings),Peter Davey,28 October 2009,Paperback,Not known,Age 9 - 12,https://www.bookdepository.com/Abracadabra-Violin-Pupils-book-2-CDs-Peter-Davey/9781408114612?ref=grid-view&qid=1656925941359&sr=1-1
