isbn,name_y,review_count,Most Popular Series,Best Seller Series,Most Searched Tags,name_x,min_age,max_age,rating
9781338576023,Five Nights At Freddy's,"8,080",,Global Bestseller,,Fetch (Five Nights at Freddy's: Fazbear Frights #2),7,8,4.8
9781338576030,Five Nights At Freddy's,"6,195",,Global Bestseller,,1:35AM (Five Nights at Freddy's: Fazbear Frights #3),7,8,4.8
9781338576047,Five Nights At Freddy's,"5,608",,Global Bestseller,,Bunny Call: An AFK Book (Five Nights at Freddy's: Fazbear Frights #5) (5),7,8,4.8
9781338576054,Five Nights At Freddy's,"5,608",,Global Bestseller,,Five Nights at Freddy's: Fazbear Frights #4,7,8,4.9
9781338703894,Five Nights At Freddy's,"3,323",,,,Blackbird: An AFK Book (Five Nights at Freddy's: Fazbear Frights #6) (6),7,8,4.9
9781338703917,Five Nights At Freddy's,"2,471",,,,The Cliffs: An AFK Book (Five Nights at Freddy's: Fazbear Frights #7) (7),7,8,4.9
9781338739985,Five Nights At Freddy's,"1,841",,,,Gumdrop Angel: An AFK Book (Five Nights at Freddy's: Fazbear Frights #8) (8),7,8,4.9
9781338739992,Five Nights At Freddy's,"1,436",,,,The Puppet Carver: An AFK Book (Five Nights at Freddy's: Fazbear Frights #9) (9),7,8,4.9
9781338741193,Five Nights At Freddy's,"1,160",,,,Friendly Face: An AFK Book (Five Nights at Freddy's: Fazbear Frights #10) (10),7,8,4.9
9781338741209,Five Nights At Freddy's,"1,058",,,,Prankster: An AFK Book (Five Nights at Freddy's: Fazbear Frights #11) (11),7,8,4.8
B09HRHT5BG,Five Nights At Freddy's,169,,,,Felix the Shark: An AFK Book (Five Nights at Freddy's Fazbear Frights #12),7,8,4.6
9789351032168,Geronimo Stilton,"1,159",,,Geronimo,"Geronimo Stilton - The Hunt For The Golden Book (August 7, 2014)",7,8,4.5
9789352752638,Geronimo Stilton,"1,080",,,Geronimo,"Geronimo Stilton SE: The Hunt for the Coliseum Ghost [Hardcover] GERONIMO STILTON (April 15, 2018)",7,8,4.6
9781338087789,Geronimo Stilton,938,,,,"The Hunt for the 100th Key (Geronimo Stilton: Special Edition) (March 28, 2017)",7,8,4.6
9789385887758,Geronimo Stilton,642,,,,The Hunt for the Secret Papyrus (Geronimo Stilton),7,8,4.6
9781435221079,Geronimo Stilton,572,,,,Christmas Catastrophe,7,8,4.6
9780545791519,Geronimo Stilton,536,,,,"The Hunt for the Curious Cheese (Geronimo Stilton Special Edition) (March 31, 2015)",7,8,4.5
9780439791311,Geronimo Stilton,308,,,,"A Christmas Tale (Geronimo Stilton) (October 1, 2005)",7,8,4.5
9780545980258,Geronimo Stilton and the Kingdom of Fantasy,"3,754",1,,Geronimo,The Kingdom of Fantasy (Geronimo Stilton),7,8,4.6
9780545253079,Geronimo Stilton and the Kingdom of Fantasy,"2,271",1,,Geronimo,The Return to the Kingdom of Fantasy (The Quest for Paradise),7,8,4.7
9780545746151,Geronimo Stilton and the Kingdom of Fantasy,"2,245",1,,Geronimo,The Enchanted Charms (Geronimo Stilton and the Kingdom of Fantasy #7) (7),7,8,4.7
9780545307710,Geronimo Stilton and the Kingdom of Fantasy,"2,001",1,,Geronimo,The Amazing Voyage (Geronimo Stilton and the Kingdom of Fantasy #3): The Third Adventure in the Kingdom of Fantasy (3),7,8,4.7
9789386106230,Geronimo Stilton and the Kingdom of Fantasy,"1,891",1,,Geronimo,Geronimo Stilton The Kingdom Of Fantasy# 09: The Wizards Wand,7,8,4.7
9781338546934,Geronimo Stilton and the Kingdom of Fantasy,"1,845",1,,Geronimo,Island of Dragons (Geronimo Stilton and the Kingdom of Fantasy),7,8,4.8
9780545823364,Geronimo Stilton and the Kingdom of Fantasy,"1,828",1,,Geronimo,The Hour of Magic (Geronimo Stilton and the Kingdom of Fantasy #8) (8),7,8,4.7
9780545656047,Geronimo Stilton and the Kingdom of Fantasy,"1,772",1,,Geronimo,The Search for Treasure (Geronimo Stilton and the Kingdom of Fantasy #6),7,8,4.7
9789386313775,Geronimo Stilton and the Kingdom of Fantasy,"1,760",1,,Geronimo,The Ship of Secrets (Geronimo Stilton and the Kingdom of Fantasy #10) [Hardcover] Scholastic,7,8,4.8
9781338655018,Geronimo Stilton and the Kingdom of Fantasy,"1,673",1,,Geronimo,The Battle for Crystal Castle (Geronimo Stilton and the Kingdom of Fantasy #13) (13),7,8,4.8
9780545556255,Geronimo Stilton and the Kingdom of Fantasy,"1,609",1,,Geronimo,The Volcano of Fire (Geronimo Stilton and the Kingdom of Fantasy #5),7,8,4.7
9780545393515,Geronimo Stilton and the Kingdom of Fantasy,"1,513",1,,Geronimo,"The Dragon Prophecy (Geronimo Stilton and the Kingdom of Fantasy, No.4)",7,8,4.7
9781338215014,Geronimo Stilton and the Kingdom of Fantasy,"1,412",1,,Geronimo,The Guardian of the Realm (Geronimo Stilton and the Kingdom of Fantasy #11),7,8,4.8
9781338756920,Geronimo Stilton and the Kingdom of Fantasy,388,,,,The Keepers of the Empire (Geronimo Stilton and the Kingdom of Fantasy #14): The Keepers of the Empire (Geronimo Stilton and the Kingdom of Fantasy #14) (14),7,8,4.8
9781338848007,Geronimo Stilton and the Kingdom of Fantasy,96,,,,The Golden Key (Geronimo Stilton and the Kingdom of Fantasy #15),7,8,4.3
9780545447744,Geronimo Stilton Cavemice,553,,,,The Stone of Fire (Geronimo Stilton Cavemice #1),7,8,4.4
9789351031949,Geronimo Stilton Cavemice,310,,,,Cavemice: The Fast And The Frozen (Geronimo Cavemice),7,8,4.3
9780545447751,Geronimo Stilton Cavemice,307,,,,Watch Your Tail! (Geronimo Stilton Cavemice #2),7,8,4.5
B00CPRG4IS,Geronimo Stilton Cavemice,236,,,,"Help, I'm in Hot Lava! (Geronimo Stilton Cavemice #3)",7,8,4.2
9789351033301,Geronimo Stilton Cavemice,195,,,,Cavemice #6: Don't Wake The Dinosaur!,7,8,4.5
9789351032199,Geronimo Stilton Cavemice,189,,,,Cavemice #5: The Great Mouse Race,7,8,4.5
9789386041920,Geronimo Stilton Cavemice,168,,,,"Geronimo Stilton Cavemice #11: Sea Monster Surprise [Jul 01, 2016] Stilton, Geronimo",7,8,4.5
9789351039075,Geronimo Stilton Cavemice,152,,,,Geronimo Stilton Cavemice #8: Surfing for Secrets [Paperback] GERONIMO STILTON,7,8,4.6
9780545872461,Geronimo Stilton Cavemice,142,,,,My Autosaurus Will Win! (Geronimo Stilton Cavemice #10),7,8,4.6
9789351037316,Geronimo Stilton Cavemice,111,,,,Geronimo Stilton Cavemice - 07: I'm A Scaredy - Mouse,7,8,4.6
9789351030232,Geronimo Stilton Cavemice,103,,,,"Geronimo Stilton Cavemice #9: Get the Scoop, Geronimo! [Paperback] NILL",7,8,4.4
9781338088663,Geronimo Stilton Cavemice,102,,,,"Shoo, Caveflies! (Geronimo Stilton Cavemice #14)",7,8,4.6
9789386106674,Geronimo Stilton Cavemice,100,,,,"Geronimo Stilton Cavemice #12: Paws Off the Pearl! [Dec 01, 2016] Stilton, Geronimo",7,8,4.6
9789352751211,Geronimo Stilton Cavemice,88,,,,A Mammoth Mystery (Geronimo Stilton Cavemice #15) [Paperback] NA,7,8,4.6
9789386313195,Geronimo Stilton Cavemice,80,,,,Geronimo Stilton - Cavemice #13 the Smelly Search [Paperback],7,8,4.7
9781338587302,Geronimo Stilton Graphic Novel,258,,,Geronimo,The Sewer Rat Stink (Geronimo Stilton Graphic Novel #1),7,8,4.7
9781338587357,Geronimo Stilton Graphic Novel,183,,,Geronimo,Slime for Dinner: A Graphic Novel (Geronimo Stilton #2) (2) (Geronimo Stilton Graphic Novel),7,8,4.8
9781338729382,Geronimo Stilton Graphic Novel,78,,,,The Great Rat Rally: A Graphic Novel (Geronimo Stilton #3) (3) (Geronimo Stilton Graphic Novel),7,8,4.7
9781338729399,Geronimo Stilton Graphic Novel,60,,,,Last Ride at Luna Park: A Graphic Novel (Geronimo Stilton #4) (Geronimo Stilton Graphic Novel),7,8,4.7
9780545556231,Geronimo Stilton Journey Through Time,"1,974",,,Geronimo,The Journey Through Time (Geronimo Stilton Special Edition) (Geronimo Stilton Journey Through Time),7,8,4.6
9780545746182,Geronimo Stilton Journey Through Time,"1,035",,,Geronimo,The Journey Through Time #2: Back in Time (Geronimo Stilton Special Edition) (Geronimo Stilton Journey Through Time),7,8,4.6
9781338088779,Geronimo Stilton Journey Through Time,932,,,,Lost in Time (Geronimo Stilton Journey Through Time #4),7,8,4.7
9780545872416,Geronimo Stilton Journey Through Time,869,,,,The Race Against Time (Geronimo Stilton Journey Through Time #3),7,8,4.7
9781338215267,Geronimo Stilton Journey Through Time,648,,,,No Time To Lose (Geronimo Stilton Journey Through Time #5),7,8,4.7
9781338587425,Geronimo Stilton Journey Through Time,646,,,,Time Warp (Geronimo Stilton Journey Through Time #7),7,8,4.7
9781338687125,Geronimo Stilton Journey Through Time,423,,,,Out of Time (Geronimo Stilton Journey Through Time #8),7,8,4.7
9781338306194,Geronimo Stilton Journey Through Time,173,,,,The Test of Time (Geronimo Stilton Journey Through Time #6) (6),7,8,4.7
9789351032175,Geronimo Stilton Spacemice,"1,120",,,Geronimo,Geronimo Stilton - Spacemice#01: Alien Escape,7,8,4.4
9789351037323,Geronimo Stilton Spacemice,476,,,,"Galactic Goal,The",7,8,4.6
9780545872430,Geronimo Stilton Spacemice,441,,,,The Underwater Planet (Geronimo Stilton Spacemice #6),7,8,4.6
9789351036395,Geronimo Stilton Spacemice,401,,,,Geronimo Stilton Spacemice #3: Ice Planet Adventure,7,8,4.4
9789351033066,Geronimo Stilton Spacemice,376,,,,"Geronimo Stilton Spacemice#2: You're Mine, Captain!",7,8,4.5
9789352752645,Geronimo Stilton Spacemice,360,,,,GERONIMO STILTON - SPACEMICE#12 THE INVISIBLE PLANET [Paperback] GERONIMO STILTON,7,8,4.6
9789386041081,Geronimo Stilton Spacemice,319,,,,Geronimo Stilton Spacemice #7: Beware! Space Junk!,7,8,4.6
9780545835381,Geronimo Stilton Spacemice,229,,,,Rescue Rebellion (Geronimo Stilton Spacemice #5),7,8,4.4
9781338032864,Geronimo Stilton Spacemice,219,,,,Away in a Star Sled (Geronimo Stilton Spacemice #8),7,8,4.5
9789386313751,Geronimo Stilton Spacemice,188,,,,"Pirate Spacecat Attack: Spacemice #10 [Jan 01, 2016] Anant, Pai",7,8,4.7
9789386313171,Geronimo Stilton Spacemice,128,,,,"Geronimo Stilton- Spacemice# 09: Slurp Monster Showdown [Feb 20, 2017] Stilton, Geronimo",7,8,4.6
9789352751174,Geronimo Stilton Spacemice,120,,,,"We'll Bite Your Tail, Geronimo! (Geronimo Stilton Spacemice #11)",7,8,4.5
9780997895810,Good Night Stories for Rebel Girls,"10,478",,Teacher Pick,Impactful Books,Good Night Stories for Rebel Girls: 100 Tales of Extraordinary Women,7,8,4.8
9780997895827,Good Night Stories for Rebel Girls,"3,088",,,Impactful Books,Good Night Stories for Rebel Girls 2,7,8,4.9
9781733329293,Good Night Stories for Rebel Girls,"1,558",,,Impactful Books,Good Night Stories for Rebel Girls: 100 Immigrant Women Who Changed the World,7,8,4.9
9781953424044,Good Night Stories for Rebel Girls,721,,,,Good Night Stories for Rebel Girls: 100 Tales of Black Girl Magic,7,8,4.8
9781953424341,Good Night Stories for Rebel Girls,238,,,,Good Night Stories for Rebel Girls: 100 Inspiring Young Changemakers,7,8,4.6
9789353575885,Gopi Diaries,"3,241",,Teacher Pick,Indian Authors,The Gopi Diaries: Coming Home,7,8,4.7
9789390351619,Gopi Diaries,"1,453",,Teacher Pick,Indian Authors,The Gopi Diaries: Finding Love,7,8,4.7
9789356295506,Gopi Diaries,133,,Teacher Pick,Indian Authors,The Gopi Diaries: Growing up,7,8,4.8
9781444916584,How to Train Your Dragon,"2,248",,Editor Pick,,How to Train Your Dragon: How to Fight a Dragon's Fury,7,8,4.8
9780316156004,How to Train Your Dragon,"2,229",,Editor Pick,,"How to Train Your Dragon: How to Speak Dragonese (How to Train Your Dragon, 3) (May 10, 2006)",7,8,4.7
B01K3OLIXA,How to Train Your Dragon,"1,828",,Editor Pick,,How to Be a Pirate: The Heroic Misadventures of Hiccup the Viking by Cressida Cowell (2005-05-11),7,8,4.7
9780606359436,How to Train Your Dragon,"1,771",,Editor Pick,,"How To Betray A Dragon's Hero (Turtleback School & Library Binding Edition) (How to Train Your Dragon) (September 16, 2014)",7,8,4.7
9780316737371,How to Train Your Dragon,"5,818",,,,"How to Train Your Dragon (How to Train Your Dragon, 1) (May 1, 2004)",7,8,4.6
9780606170918,How to Train Your Dragon,"1,536",,,,"How To Twist A Dragon's Tale (Turtleback School & Library Binding Edition) (How to Train Your Dragon) (May 25, 2010)",7,8,4.8
9780606170871,How to Train Your Dragon,"1,528",,,,"How To Cheat A Dragon's Curse (Turtleback School & Library Binding Edition) (April 20, 2010)",7,8,4.8
9780316117791,How to Train Your Dragon,"1,405",,,,"A Hero's Guide to Deadly Dragons: The Heroic Misadventures of Hiccup the Viking (How to Train Your Dragon) (August 1, 2009)",7,8,4.8
9780316079167,How to Train Your Dragon,"1,242",,,,"How to Train Your Dragon: How to Ride a Dragon's Storm (How to Train Your Dragon, 7) (July 1, 2010)",7,8,4.8
9780316244091,How to Train Your Dragon,"1,229",,,,"How to Train Your Dragon: How to Seize a Dragon's Jewel (How to Train Your Dragon, 10) (April 30, 2013)",7,8,4.8
9780606261630,How to Train Your Dragon,"1,186",,,,"How To Break A Dragon's Heart (Turtleback School & Library Binding Edition) (How to Train Your Dragon) (June 12, 2012)",7,8,4.8
9780316205719,How to Train Your Dragon,"1,175",,,,"How to Train Your Dragon: How to Steal a Dragon's Sword (How to Train Your Dragon, 9) (July 3, 2012)",7,8,4.8
9781250219954,InvestiGators,"2,615",,,,"InvestiGators (InvestiGators, 1)",7,8,4.8
9781529066050,InvestiGators,"2,564",,,,Investigators: Take the Plunge,7,8,4.9
9781250220004,InvestiGators,"1,829",,,,"InvestiGators: Off the Hook (InvestiGators, 3)",7,8,4.9
9781250220059,InvestiGators,"1,542",,,,"InvestiGators: Ants in Our P.A.N.T.S. (InvestiGators, 4)",7,8,4.9
9781250220066,InvestiGators,"1,148",,,,"InvestiGators: Braver and Boulder (InvestiGators, 5)",7,8,4.9
9781250849885,InvestiGators,654,,,,"InvestiGators: Heist and Seek (InvestiGators, 6)",7,8,4.9
9780811849036,Ivy and Bean,"2,093",,,,"Ivy and Bean Book 1: (Best Friends Books for Kids, Elementary School Books, Early Chapter Books) (Ivy & Bean, IVYB)",7,8,4.6
9781532144868,Ivy and Bean,"1,698",,,,"Ivy + Bean Take the Case (Ivy + Bean, 10)",7,8,4.7
9781452164007,Ivy and Bean,"1,419",,,,"Ivy and Bean One Big Happy Family (Book 11) (Ivy & Bean, 11)",7,8,4.8
9780811849104,Ivy and Bean,"1,273",,,,"Ivy and Bean and the Ghost That Had to Go (Book 2): Book 2 (Best Friends Books for Kids, Elementary School Books, Early Chapter Books) (Ivy & Bean, IVYB)",7,8,4.7
9780811856836,Ivy and Bean,"1,032",,,,"Ivy and Bean: Break the Fossil Record - Book 3: (Best Friends Books for Kids, Elementary School Books, Early Chapter Books) (Ivy & Bean, IVYB)",7,8,4.7
9781452102955,Ivy and Bean,792,,,,"Ivy and Bean Make the Rules (Book 9): (Best Friends Books for Kids, Elementary School Books, Early Chapter Books) (Ivy & Bean)",7,8,4.7
9781599619316,Ivy and Bean,779,,,,"Ivy and Bean Take Care of the Babysitter: #4 (Ivy + Bean, 4)",7,8,4.6
9780811862660,Ivy and Bean,670,,,,"Ivy & Bean: Doomed to Dance (Ivy & Bean, Book 6) (Ivy & Bean, IVYB)",7,8,4.6
9780811866927,Ivy and Bean,602,,,,"Ivy and Bean What's the Big Idea? (Book 7): (Best Friends Books for Kids, Elementary School Books, Early Chapter Books) (Ivy & Bean)",7,8,4.6
9780811862653,Ivy and Bean,596,,,,"Ivy & Bean: Bound to Be Bad (Ivy & Bean, Book 5)",7,8,4.6
9780811866934,Ivy and Bean,513,,,,"Ivy and Bean No News Is Good News (Book 8): (Best Friends Books for Kids, Elementary School Books, Early Chapter Books) (Ivy & Bean, IVYB)",7,8,4.6
9781797205106,Ivy and Bean,430,,,,"Ivy and Bean Get to Work! (Book 12) (Ivy & Bean, 12)",7,8,4.8
9781848772403,Jolley-Rogers,330,,,,Jolley-Rogers & The Ghostly Galleon,7,9,4.7
9780763689094,Jolley-Rogers,288,,,,The Jolley-Rogers and the Cave of Doom,7,9,4.8
9781787415133,Jolley-Rogers,280,,,,The Jolley-Rogers and the Pirate Piper,7,9,4.7
9780763692926,Jolley-Rogers,255,,,,The Jolley-Rogers and the Monster's Gold,7,9,4.8
9781406396775,Judy Moody,"2,189",,,Female Protagonist,Judy Moody,7,8,4.6
9781536200843,Judy Moody,"1,149",,,Female Protagonist,Judy Moody and the NOT Bummer Summer,7,8,4.7
9781467656849,Judy Moody,"1,093",,,Female Protagonist,Judy Moody Gets Famous: Bookpack Small Case,7,8,4.6
9781536200720,Judy Moody,844,,,,Judy Moody Saves the World!,7,8,4.7
9781536200782,Judy Moody,696,,,,Judy Moody Goes to College,7,8,4.6
9781536200751,Judy Moody,689,,,,Judy Moody Predicts the Future,7,8,4.7
9781536200799,Judy Moody,689,,,,"Judy Moody, Girl Detective",7,8,4.7
9781536200744,Judy Moody,669,,,,"Judy Moody, M.D.: The Doctor is in!",7,8,4.7
9781536200805,Judy Moody,640,,,,Judy Moody and the Bad Luck Charm,7,8,4.7
9781536200775,Judy Moody,583,,,,Judy Moody: Around the World in 8 1/2 Days,7,8,4.6
9781536203325,Judy Moody,503,,,,Judy Moody and the Right Royal Tea Party,7,8,4.8
9781529510089,Judy Moody,490,,,,Judy Moody Declares Independence!,7,8,4.6
9781536200812,Judy Moody,488,,,,"Judy Moody, Mood Martian",7,8,4.7
9780763697594,Judy Moody,471,,,,Judy Moody and the Bucket List,7,8,4.7
9781536213997,Judy Moody,285,,,,"Judy Moody, Book Quiz Whiz",7,8,4.8
9780679826422,Junie B. Jones,"2,685",,,Female Protagonist,"Junie B. Jones and the Stupid Smelly Bus (Junie B. Jones, No. 1)",7,7,4.7
9780375800399,Junie B. Jones,"2,087",,,Female Protagonist,Junie B. Jones and the Mushy Gushy Valentime (Junie B. Jones #14),7,7,4.8
9780375815164,Junie B. Jones,"2,006",,,Female Protagonist,"Junie B., First Grader (at Last!) (Junie B. Jones, No. 18)",7,7,4.8
9780679844075,Junie B. Jones,"1,728",,,Female Protagonist,"Junie B. Jones and Her Big Fat Mouth (Junie B. Jones, No. 3)",7,7,4.8
9780375822230,Junie B. Jones,"1,645",,,Female Protagonist,"Junie B., First Grader: Toothless Wonder (Junie B. Jones, No. 20)",7,7,4.8
9780679838869,Junie B. Jones,"1,368",,,Female Protagonist,"Junie B. Jones and a Little Monkey Business (Junie B. Jones, No. 2)",7,7,4.7
9780679851011,Junie B. Jones,"1,332",,,Female Protagonist,"Junie B. Jones and Some Sneaky Peeky Spying (Junie B. Jones, No. 4)",7,7,4.8
9780679883425,Junie B. Jones,"1,225",,,Female Protagonist,"Junie B. Jones Is Not a Crook (Junie B. Jones, No. 9)",7,7,4.7
9780375802928,Junie B. Jones,"1,052",,,Female Protagonist,"Junie B. Jones Is a Graduation Girl (Junie B. Jones, No. 17)",7,7,4.8
9780679889311,Junie B. Jones,"1,038",,,Female Protagonist,"Junie B. Jones Is a Beauty Shop Guy (Junie B. Jones, No. 11)",7,7,4.7
9780679886631,Junie B. Jones,"1,035",,,Female Protagonist,"Junie B. Jones Is a Party Animal (Junie B. Jones, No. 10)",7,7,4.8
9780375802942,Junie B. Jones,967,,,,"Junie B., First Grader: Boss of Lunch (Junie B. Jones, No. 19)",7,7,4.8
9780375800382,Junie B. Jones,931,,,,"Junie B. Jones Is (almost) a Flower Girl (Junie B. Jones, No. 13)",7,7,4.7
9780679891307,Junie B. Jones,784,,,,"Junie B. Jones Smells Something Fishy (Junie B. Jones, No. 12)",7,7,4.8
9780679866947,Junie B. Jones,781,,,,"Junie B. Jones and the Yucky Blucky Fruitcake (Junie B. Jones, No. 5)",7,7,4.7
9780375800405,Junie B. Jones,754,,,,"Junie B. Jones Has a Peep in Her Pocket (Junie B. Jones, No. 15)",7,7,4.8
9780679866978,Junie B. Jones,745,,,,"Junie B. Jones Has a Monster Under Her Bed (Junie B. Jones, No. 8)",7,7,4.7
9780679866954,Junie B. Jones,739,,,,"Junie B. Jones and That Meanie Jim's Birthday (Junie B. Jones, No. 6)",7,7,4.7
9780679866961,Junie B. Jones,682,,,,"Junie B. Jones Loves Handsome Warren (Junie B. Jones, No. 7)",7,7,4.7
9780375802911,Junie B. Jones,611,,,,"Junie B. Jones Is Captain Field Day (Junie B. Jones, No. 16)",7,7,4.8
9780375969881,Magic Tree House,"6,547",,,Chapter Books,Dinosaurs Before Dark (Full-Color Edition) (Magic Tree House (R)),7,8,4.7
9780785716723,Magic Tree House,"2,816",,,Chapter Books,Mummies In The Morning (Turtleback School & Library Binding Edition) (Magic Tree House),7,8,4.8
9780613001991,Magic Tree House,"2,317",,,Chapter Books,Night Of The Ninjas (Turtleback School & Library Binding Edition) (Magic Tree House),7,8,4.7
9780785703037,Magic Tree House,"2,273",,,Chapter Books,The Knight At Dawn (Turtleback School & Library Binding Edition) (Magic Tree House),7,8,4.8
9780780741591,Magic Tree House,"2,162",,,Chapter Books,Pirates Past Noon (Magic Tree House),7,8,4.8
9780613019095,Magic Tree House,"1,776",,,Chapter Books,Midnight On The Moon (Turtleback School & Library Binding Edition) (Magic Tree House),7,8,4.7
9780613162265,Magic Tree House,"1,656",,,,Tonight On The Titanic (Turtleback School & Library Binding Edition) (Magic Tree House),7,8,4.7
9780780750869,Magic Tree House,"1,615",,,,Afternoon on the Amazon (Magic Tree House),7,8,4.7
9780780760073,Magic Tree House,"1,412",,,,Sunset of the Sabertooth (Magic Tree House),7,8,4.8
9780613019316,Magic Tree House,"1,247",,,,Dolphins At Daybreak (Turtleback School & Library Binding Edition) (Magic Tree House),7,8,4.7
