isbn,name_y,max_age,min_age,name_x,rating,review_count,main_image,Special Category,category_1,category_2,category_n
9781444918847,The Naughtiest Girl,9,8,Naughtiest Girl Is a Monitor,4.5,538,https://m.media-amazon.com/images/I/51Nsui+qFdL._US218_.jpg,,,,
9781444918830,The Naughtiest Girl,9,8,Naughtiest Girl Again,4.6,517,https://m.media-amazon.com/images/I/51eUZGfUMFL._US218_.jpg,,,,
9781444918854,The Naughtiest Girl,9,8,Here's the Naughtiest Girl,4.1,386,https://m.media-amazon.com/images/I/51VHCrn3vnL._US218_.jpg,,,,
9781444918861,The Naughtiest Girl,9,8,The Naughtiest Girl Keeps a Secret,4.5,250,https://m.media-amazon.com/images/I/51oyBBH4flL._US218_.jpg,,,,
9781444918878,The Naughtiest Girl,9,8,The Naughtiest Girl Helps a Friend,4.5,221,https://m.media-amazon.com/images/I/51ALU9QO05L._US218_.jpg,,,,
9781444958676,The Naughtiest Girl,9,8,"Well Done, The Naughtiest Girl: Book 8",4.5,176,https://m.media-amazon.com/images/I/51wfNgLAdDL._US218_.jpg,,,,
9781444958683,The Naughtiest Girl,9,8,Naughtiest Girl Wants To Win: Book 9 (The Naughtiest Girl),4.6,165,https://m.media-amazon.com/images/I/51Zskq+95pL._US218_.jpg,,,,
9781444958669,The Naughtiest Girl,9,8,Naughtiest Girl Saves The Day: Book 7 (The Naughtiest Girl),4.6,163,https://m.media-amazon.com/images/I/513qiwUNuxL._US218_.jpg,,,,
9781444920253,The Naughtiest Girl,9,8,Naughtiest Girl Marches On,4.6,137,https://m.media-amazon.com/images/I/51nkSv9IfjL._US218_.jpg,,,,
9780008470746,The One and Only Ivan,9,8,The One and Only Ruby,4.7,71,https://m.media-amazon.com/images/I/512m+OIAD3L._US218_.jpg,,,,
9780375831430,The Penderwicks,9,8,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy",4.6,"2,494",https://m.media-amazon.com/images/I/51NZyhQME+L._US218_.jpg,,,,
9780440420477,The Penderwicks,9,8,"The Penderwicks: A Summer Tale of Four Sisters, Two Rabbits, and a Very Interesting Boy",4.6,"2,494",https://m.media-amazon.com/images/I/51qQ18rf3SL._US218_.jpg,,,,
9780307930989,The Penderwicks,9,8,The Penderwicks in Spring,4.7,"1,347",https://m.media-amazon.com/images/I/51zatOt+BrL._US218_.jpg,,,,
9780375870774,The Penderwicks,9,8,The Penderwicks in Spring,4.7,"1,347",https://m.media-amazon.com/images/I/41rTMSM2EXL._US218_.jpg,,,,
9780375851353,The Penderwicks,9,8,The Penderwicks at Point Mouette,4.8,"1,286",https://m.media-amazon.com/images/I/51iZTAWFhSL._US218_.jpg,,,,
9780375858512,The Penderwicks,9,8,The Penderwicks at Point Mouette,4.8,"1,286",https://m.media-amazon.com/images/I/51Sg2V6KTrL._US218_.jpg,,,,
9780375840906,The Penderwicks,9,8,The Penderwicks on Gardam Street,4.8,"1,223",https://m.media-amazon.com/images/I/51IMNm7B0YL._US218_.jpg,,,,
9780440422037,The Penderwicks,9,8,"The Penderwicks on Gardam Street (Penderwicks, Book 2)",4.8,"1,223",https://m.media-amazon.com/images/I/51tq8sV5wdL._US218_.jpg,,,,
9780385755665,The Penderwicks,9,8,The Penderwicks at Last,4.7,"1,179",https://m.media-amazon.com/images/I/51Zx1omEfXL._US218_.jpg,,,,
9780385755696,The Penderwicks,9,8,The Penderwicks at Last,4.7,"1,179",https://m.media-amazon.com/images/I/51VLP0pKR2L._US218_.jpg,,,,
9780340893074,The Secret Seven,9,8,"The Secret Seven (The Secret Seven, #1) [Paperback] [Jan 01, 2007] ENID BLYTON",4.5,770,https://m.media-amazon.com/images/I/51kubHlkiCL._US218_.jpg,,,,
9781444913453,The Secret Seven,9,8,Secret Seven 03 Well Done Secret Seven,4.6,447,https://m.media-amazon.com/images/I/51MgsuBSFcL._US218_.jpg,,,,
9781444941531,The Secret Seven,9,8,Secret Seven: Mystery Of The Skull,4.7,407,https://m.media-amazon.com/images/I/51I9VghVusL._US218_.jpg,,,,
9780340893142,The Secret Seven,9,8,"Three Cheers, Secret Seven",4.6,248,https://m.media-amazon.com/images/I/51gaY4v4a2L._US218_.jpg,,,,
9780340893081,The Secret Seven,9,8,"Secret Seven Adventure (Secret Seven, No.2) (February 1, 2004)",4.6,247,https://m.media-amazon.com/images/I/516GGSEQg2L._US218_.jpg,,,,
9780340917640,The Secret Seven,9,8,Secret Seven Fireworks,4.5,220,https://m.media-amazon.com/images/I/519F1V2xQJL._US218_.jpg,,,,
9781444913477,The Secret Seven,9,8,Secret Seven 05 Go Ahead Secret Seven,4.6,209,https://m.media-amazon.com/images/I/51qhZLJUTYL._US218_.jpg,,,,
9780340893180,The Secret Seven,9,8,"Good Old Secret Seven: 12 (The Secret Seven Series) [Paperback] [Jan 01, 2007] Enid Blyton (February 1, 2011)",4.6,198,https://m.media-amazon.com/images/I/513HgLJZeRL._US218_.jpg,,,,
9780340893111,The Secret Seven,9,8,"Go Ahead, Secret Seven: Secret Seven 5 (February 1, 2011)",4.6,137,https://m.media-amazon.com/images/I/31RbHfv9imL._US218_.jpg,,,,
9780340893210,The Secret Seven,9,8,"Fun For The Secret Seven: Book 15 [Paperback] [Jan 01, 2007] Enid Blyton",4.5,116,https://m.media-amazon.com/images/I/51p2kOBojnS._US218_.jpg,,,,
9780340893104,The Secret Seven,9,8,SECRET SEVEN: 04: SECRET SEVEN ON THE TRAIL,4.6,106,https://m.media-amazon.com/images/I/51EUURpRujL._US218_.jpg,,,,
9780754062158,The Secret Seven,9,8,"Good Work, Secret Seven",4.8,103,https://m.media-amazon.com/images/I/41wFC1wL2YL._US218_.jpg,,,,
9780340893166,The Secret Seven,9,8,Puzzle for the Secret Seven: Secret Seven 10,4.6,96,https://m.media-amazon.com/images/I/51+9nvGfLlL._US218_.jpg,,,,
9780340893203,The Secret Seven,9,8,"Look Out Secret Seven: 14 (The Secret Seven Series) [Paperback] [Jan 01, 2011] ENID BLYTON",4.5,92,https://m.media-amazon.com/images/I/51paVMpCJuL._US218_.jpg,,,,
9780340893159,The Secret Seven,9,8,Secret Seven Mystery: Secret Seven 9,4.7,88,https://m.media-amazon.com/images/I/51KD2Ju7PxL._US218_.jpg,,,,
9781444944631,The Secret Seven,9,8,Secret Seven Brain Games,4.6,83,https://m.media-amazon.com/images/I/51Zd7z-ZUAS._US218_.jpg,,,,
9780340680971,The Secret Seven,9,8,"Secret Seven Win Through: Book 7 (September 9, 1996)",4.6,62,https://m.media-amazon.com/images/I/514zurjsQ4L._US218_.jpg,,,,
9780340796474,The Secret Seven,9,8,"Good Old Secret Seven (Secret Seven) (April 18, 2002)",5,2,https://m.media-amazon.com/images/I/51VKqrG5MkL._US218_.jpg,,,,
9781529045932,The Treehouse,9,8,The 130-Storey Treehouse (The Treehouse Books) (The Treehouse Series),4.8,"3,567",https://m.media-amazon.com/images/I/51MoxdHk8NL._US218_.jpg,,,,
9781509885275,The Treehouse,9,8,The 117-Storey Treehouse (The Treehouse Books),4.8,"3,234",https://m.media-amazon.com/images/I/51E2CvqSljL._US218_.jpg,,,,
9781447279785,The Treehouse,9,8,"The 13-Storey Treehouse (The Treehouse Books) [Jan 29, 2015] Griffiths, Andy and Denton, Terry",4.5,"3,042",https://m.media-amazon.com/images/I/61gmkrzILML._US218_.jpg,,,,
9781509833771,The Treehouse,9,8,104-Storey Treehouse,4.7,"2,658",https://m.media-amazon.com/images/I/51ByxGQrrLL._US218_.jpg,,,,
9781509833757,The Treehouse,9,8,The 78-Storey Treehouse (The Treehouse Books),4.6,"2,417",https://m.media-amazon.com/images/I/511Msqp2RsL._US218_.jpg,,,,
9781447287575,The Treehouse,9,8,52 Storey Treehouse,4.4,"2,356",https://m.media-amazon.com/images/I/51iT3Uv5PuL._US218_.jpg,,,,
9781509839162,The Treehouse,9,8,The 91-Storey Treehouse,4.6,"2,309",https://m.media-amazon.com/images/I/51R7vAoa0mL._US218_.jpg,,,,
9781447279808,The Treehouse,9,8,26 Storey Treehouse,4.5,"2,229",https://m.media-amazon.com/images/I/51RJXWcxv0L._US218_.jpg,,,,
9781447287599,The Treehouse,9,8,The 65-Storey Treehouse (The Treehouse Books),4.5,"2,216",https://m.media-amazon.com/images/I/51+bNBmSvGL._US218_.jpg,,,,
9781447281580,The Treehouse,9,8,The 39-Storey Treehouse (The Treehouse Books),4.4,"2,212",https://m.media-amazon.com/images/I/51LsKEvYdrL._US218_.jpg,,,,
9781529017984,The Treehouse,9,8,The 143-Storey Treehouse,4.8,"1,646",https://m.media-amazon.com/images/I/519O0cGqHbL._US218_.jpg,,,,
9781449494896,Trapped in a Video Game,9,8,Trapped in a Video Game: The Invisible Invasion (Volume 2),4.8,"3,799",https://m.media-amazon.com/images/I/51W-xwYFl0L._US218_.jpg,,,,
9781449495152,Trapped in a Video Game,9,8,Trapped in a Video Game: Robots Revolt (Volume 3),4.8,"2,605",https://m.media-amazon.com/images/I/519EuCWVscL._US218_.jpg,,,,
9781449495183,Trapped in a Video Game,9,8,Trapped in a Video Game: Return to Doom Island (Volume 4),4.8,"1,755",https://m.media-amazon.com/images/I/51-szMDYROL._US218_.jpg,,,,
9781449495732,Trapped in a Video Game,9,8,Trapped in a Video Game: The Final Boss (Volume 5),4.8,"1,572",https://m.media-amazon.com/images/I/51AiGQjYsyL._US218_.jpg,,,,
9780545942164,Wings of Fire Graphix,9,8,Wings of Fire: The Dragonet Prophecy: A Graphic Novel (Wings of Fire Graphic Novel #1) (1) (Wings of Fire Graphix),4.8,"7,465",https://m.media-amazon.com/images/I/51RRxTvppBL._US218_.jpg,,,,
9781338344226,Wings of Fire Graphix,9,8,Wings of Fire: The Dark Secret: A Graphic Novel (Wings of Fire Graphic Novel #4) (4) (Wings of Fire Graphix),4.9,"7,072",https://m.media-amazon.com/images/I/51+tMXYCqFL._US218_.jpg,,,,
9781338344066,Wings of Fire Graphix,9,8,The Hidden Kingdom: A Graphix Book (Wings of Fire Graphix),4.9,"6,518",https://m.media-amazon.com/images/I/51kHnQZSQcL._US218_.jpg,,,,
9780545942218,Wings of Fire Graphix,9,8,Wings of Fire: The Lost Heir: A Graphic Novel (Wings of Fire Graphic Novel #2) (2) (Wings of Fire Graphix),4.8,"6,393",https://m.media-amazon.com/images/I/410l2QxFSDL._US218_.jpg,,,,
9781338730869,Wings of Fire Graphix,9,8,Wings of Fire: The Brightest Night: A Graphic Novel (Wings of Fire Graphic Novel #5) (Wings of Fire Graphix),4.9,"4,732",https://m.media-amazon.com/images/I/51LUqPjhk2L._US218_.jpg,,,,
9781338730906,Wings of Fire Graphix,9,8,Moon Rising: A Graphic Novel (Wings of Fire Graphic Novel #6) (Wings of Fire Graphix),4.9,"1,807",https://m.media-amazon.com/images/I/51zdKog46bL._US218_.jpg,,,,
9781444959482,Wishing Chair,9,8,The Adventures of the Wishing-Chair: Book 1,4.6,901,https://m.media-amazon.com/images/I/51xvkiU4nSL._US218_.jpg,,,,
9781444959499,Wishing Chair,9,8,The Wishing-Chair Again: Book 2,4.6,326,https://m.media-amazon.com/images/I/517ftUTtEJL._US218_.jpg,,,,
9781444959505,Wishing Chair,9,8,More Wishing-Chair Stories: Book 3 (The Wishing-Chair),4.7,232,https://m.media-amazon.com/images/I/51nuqaPB9mS._US218_.jpg,,,,
9781444959987,Wishing Chair,9,8,A Wishing-Chair Adventure: The Royal Birthday Party: Colour Short Stories,4.8,26,https://m.media-amazon.com/images/I/51g1CDwkCQL._US218_.jpg,,,,
9781444962567,Wishing Chair,9,8,A Wishing-Chair Adventure: Home for Half-Term: Colour Short Stories,4.4,24,https://m.media-amazon.com/images/I/51W5GHJVxtL._US218_.jpg,,,,
9781405292689,Wishing Chair,9,8,A Wishing-Chair Adventure: A Daring School Rescue (The Wishing-Chair Series),4.8,20,https://m.media-amazon.com/images/I/51RJycardTL._US218_.jpg,,,,
9781444962390,Wishing Chair,9,8,A Wishing-Chair Adventure: The Goblin and the Lost Ring: Colour Short Stories,4.9,11,https://m.media-amazon.com/images/I/51uZFJIM1dL._US218_.jpg,,,,
9781405292672,Wishing Chair,9,8,A Wishing-Chair Adventure: Off on a Holiday Adventure,3.9,9,https://m.media-amazon.com/images/I/51V3VEsQMJL._US218_.jpg,,,,
9781444962383,Wishing Chair,9,8,A Wishing-Chair Adventure: A Summertime Mystery: Colour Short Stories,4.5,5,https://m.media-amazon.com/images/I/51u38GtXbsL._US218_.jpg,,,,
9781444962574,Wishing Chair,9,8,A Wishing-Chair Adventure: Santa Claus and the Wishing-Chair: Colour Short Stories,4.6,5,https://m.media-amazon.com/images/I/51hIs1kPoFL._US218_.jpg,,,,
9781444960211,Wishing Chair,9,8,A Wishing-Chair Adventure: The Witch's Lost Cat: Colour Short Stories,4.5,2,https://m.media-amazon.com/images/I/51e8Wz0B6bL._US218_.jpg,,,,
9780525423348,A Tale Dark & Grimm,10,9,A Tale Dark & Grimm,4.6,"1,425",https://m.media-amazon.com/images/I/51NYu8KV1LL._US218_.jpg,,,,
9780525425816,A Tale Dark & Grimm,10,9,In a Glass Grimmly (A Tale Dark & Grimm),4.7,716,https://m.media-amazon.com/images/I/51l9sAFQh+L._US218_.jpg,,,,
9780525426158,A Tale Dark & Grimm,10,9,The Grimm Conclusion (A Tale Dark & Grimm),4.8,676,https://m.media-amazon.com/images/I/51va7ZUrA0L._US218_.jpg,,,,
9780312368548,A Wrinkle in Time,10,9,"A Wind in the Door (A Wrinkle in Time Quintet, 2)",4.4,"2,662",https://m.media-amazon.com/images/I/51QUagCEuDL._US218_.jpg,,,,
9780312368586,A Wrinkle in Time,10,9,"An Acceptable Time (A Wrinkle in Time Quintet, 5)",4.6,834,https://m.media-amazon.com/images/I/51QkKpyOBgL._US218_.jpg,,,,
9780439846806,Amulet,10,9,"The Stonekeeper (Amulet, Book 1)",4.7,"3,817",https://m.media-amazon.com/images/I/41uMQ6kQqoL._US218_.jpg,,,,
9780439846820,Amulet,10,9,"The Stonekeeper's Curse (Amulet, Book 2)",4.8,"3,100",https://m.media-amazon.com/images/I/41w+5EI9PaL._US218_.jpg,,,,
9780545848992,Amulet,10,9,Escape from Lucien: A Graphic Novel (Amulet #6) (6),4.7,"3,025",https://m.media-amazon.com/images/I/51+YXQ5jTSL._US218_.jpg,,,,
9780545850025,Amulet,10,9,Supernova: A Graphic Novel (Amulet #8) (8),4.8,"2,838",https://m.media-amazon.com/images/I/51O+EY24BFL._US218_.jpg,,,,
9780545208840,Amulet,10,9,The Cloud Searchers: A Graphic Novel (Amulet #3) (3),4.8,"2,661",https://m.media-amazon.com/images/I/51tHdLUHoWL._US218_.jpg,,,,
9780545208864,Amulet,10,9,The Last Council: A Graphic Novel (Amulet #4) (4),4.8,"2,533",https://m.media-amazon.com/images/I/51T1MylJEsL._US218_.jpg,,,,
9780545839662,Amulet,10,9,Firelight: A Graphic Novel (Amulet #7) (7),4.8,"2,473",https://m.media-amazon.com/images/I/5148Jt9I3eL._US218_.jpg,,,,
9780545208888,Amulet,10,9,Prince of the Elves: A Graphic Novel (Amulet #5) (5),4.8,"2,316",https://m.media-amazon.com/images/I/51cRce8Gq6L._US218_.jpg,,,,
9781444910582,Famous Five: Gift Books and Collections,10,9,Famous Five Collection 3 Books In 1,4.7,"4,654",https://m.media-amazon.com/images/I/51fEgs6qgTL._US218_.jpg,,,,
9781444924848,Famous Five: Gift Books and Collections,10,9,"The Famous Five Collection: Books 4-6 (Famous Five Gift Books and Collections) [Paperback] [Jan 01, 2012] Enid Blyton",4.7,"2,366",https://m.media-amazon.com/images/I/51bH29PXm5L._US218_.jpg,,,,
9781444929706,Famous Five: Gift Books and Collections,10,9,Famous Five Collection 3 Books 7 9,4.7,"1,944",https://m.media-amazon.com/images/I/511F5FPDtvL._US218_.jpg,,,,
9781444935165,Famous Five: Gift Books and Collections,10,9,The Famous Five Collection 4,4.7,"1,457",https://m.media-amazon.com/images/I/51QLUis6rzL._US218_.jpg,,,,
9781444940176,Famous Five: Gift Books and Collections,10,9,The Famous Five Collection 5,4.7,"1,199",https://m.media-amazon.com/images/I/51cPAC417yL._US218_.jpg,,,,
9781444958188,Famous Five: Gift Books and Collections,10,9,The Famous Five Collection 6: Books 16-18 (Famous Five: Gift Books and Collections),4.8,539,https://m.media-amazon.com/images/I/51Gf5m9PGiL._US218_.jpg,,,,
9781417733972,Inkworld,10,9,Inkheart (Turtleback School & Library Binding Edition),4.6,"3,371",https://m.media-amazon.com/images/I/515TFtzhhpL._US218_.jpg,,,,
9781417774715,Inkworld,10,9,Inkspell (Turtleback School & Library Binding Edition) (Inkheart),4.7,"1,918",https://m.media-amazon.com/images/I/51+SRWld7iL._US218_.jpg,,,,
9780606146876,Inkworld,10,9,Inkdeath (Turtleback School & Library Binding Edition) (Inkheart Trilogy),4.7,"1,571",https://m.media-amazon.com/images/I/51dKBAZ9f8L._US218_.jpg,,,,
9781534427341,Keeper of the Lost Cities,10,9,Legacy (8) (Keeper of the Lost Cities),4.8,"6,947",https://m.media-amazon.com/images/I/51Cgg5Q8YrL._US218_.jpg,,,,
9781481497411,Keeper of the Lost Cities,10,9,Nightfall (6) (Keeper of the Lost Cities),4.8,"6,935",https://m.media-amazon.com/images/I/51M6Wcv-XNL._US218_.jpg,,,,
9781442445949,Keeper of the Lost Cities,10,9,Keeper of the Lost Cities,4.8,"6,623",https://m.media-amazon.com/images/I/51jgy8n5+UL._US218_.jpg,,,,
9781481497442,Keeper of the Lost Cities,10,9,Flashback (7) (Keeper of the Lost Cities),4.8,"6,370",https://m.media-amazon.com/images/I/51OPL9Zj2+L._US218_.jpg,,,,
9781442445970,Keeper of the Lost Cities,10,9,Exile (2) (Keeper of the Lost Cities),4.8,"6,261",https://m.media-amazon.com/images/I/51X+ZBYG2GL._US218_.jpg,,,,
9781481432306,Keeper of the Lost Cities,10,9,Neverseen (4) (Keeper of the Lost Cities),4.8,"6,253",https://m.media-amazon.com/images/I/51vxoY7SM6L._US218_.jpg,,,,
9781442446007,Keeper of the Lost Cities,10,9,Everblaze (3) (Keeper of the Lost Cities),4.8,"5,674",https://m.media-amazon.com/images/I/513HFvG5tNL._US218_.jpg,,,,
9781481474962,Keeper of the Lost Cities,10,9,Lodestar (5) (Keeper of the Lost Cities),4.9,"5,247",https://m.media-amazon.com/images/I/51RYY+QwuXL._US218_.jpg,,,,
9781534438545,Keeper of the Lost Cities,10,9,Stellarlune (9) (Keeper of the Lost Cities),4.7,"3,221",https://m.media-amazon.com/images/I/51DpAxmddQL._US218_.jpg,,,,
9781444955330,Malory Towers Boxset,10,9,Malory Towers Collection 1,4.7,"2,026",https://m.media-amazon.com/images/I/51nG6Prh-iL._US218_.jpg,,,,
9781444955392,Malory Towers Boxset,10,9,Malory Towers Collection 2,4.7,"1,804",https://m.media-amazon.com/images/I/51kH6kwV4fL._US218_.jpg,,,,
9781444955415,Malory Towers Boxset,10,9,Malory Towers Collection 4,4.8,"1,413",https://m.media-amazon.com/images/I/51zM2Drc0zL._US218_.jpg,,,,
9781444955408,Malory Towers Boxset,10,9,Malory Towers Collection 3,4.7,"1,393",https://m.media-amazon.com/images/I/51PJcaDKrCL._US218_.jpg,,,,
9780316322027,Middle School series,10,9,"Middle School, The Worst Years of My Life (Middle School, 1)",4.6,"4,780",https://m.media-amazon.com/images/I/51cHtgWhphL._US218_.jpg,,,,
9780316505130,Middle School series,10,9,"Middle School: How I Survived Bullies, Broccoli, and Snake Hill (Middle School, 4)",4.7,"2,254",https://m.media-amazon.com/images/I/51GQE1ag4nL._US218_.jpg,,,,
9780316322126,Middle School series,10,9,"Middle School: Save Rafe! (Middle School, 6)",4.7,"1,996",https://m.media-amazon.com/images/I/91tBdMvs3VL._US218_.jpg,,,,
9780316284776,Middle School series,10,9,"Middle School: Just My Rotten Luck (Middle School, 7)",4.8,"1,549",https://m.media-amazon.com/images/I/51NZ3C+3HtL._US218_.jpg,,,,
9780316322034,Middle School series,10,9,"Middle School: Big Fat Liar (Middle School, 3)",4.7,"1,245",https://m.media-amazon.com/images/I/51UYUt1g87L._US218_.jpg,,,,
9780316349543,Middle School series,10,9,"Middle School: Dog's Best Friend (Middle School, 8)",4.8,"1,054",https://m.media-amazon.com/images/I/51NUqEU5ehS._US218_.jpg,,,,
9780316272629,Middle School series,10,9,"Middle School: Escape to Australia (Middle School, 9)",4.8,978,https://m.media-amazon.com/images/I/51Y-0dsVYvS._US218_.jpg,,,,
9780316346900,Middle School series,10,9,"Middle School: From Hero to Zero (Middle School, 10)",4.8,823,https://m.media-amazon.com/images/I/51ztG5kzUBL._US218_.jpg,,,,
9780316420495,Middle School series,10,9,"Middle School: Master of Disaster (Middle School, 12)",4.7,769,https://m.media-amazon.com/images/I/511zUbDJLuS._US218_.jpg,,,,
9780316322119,Middle School series,10,9,"Middle School: Ultimate Showdown (Middle School, 5)",4.8,708,https://m.media-amazon.com/images/I/91DhoqK5SbL._US218_.jpg,,,,
9780316349529,Middle School series,10,9,Middle School: Born to Rock (Middle School Book 11),4.8,677,https://m.media-amazon.com/images/I/51X96jwo5hL._US218_.jpg,,,,
9780316433778,Middle School series,10,9,"Middle School: Field Trip Fiasco (Middle School, 13)",4.8,394,https://m.media-amazon.com/images/I/51oTppRD8JL._US218_.jpg,,,,
9780316430081,Middle School series,10,9,"Middle School: It's a Zoo in Here! (Middle School, 14)",4.7,226,https://m.media-amazon.com/images/I/51lRyY9R4uL._US218_.jpg,,,,
9780316500203,Middle School series,10,9,"Middle School: Winter Blunderland (Middle School, 15)",4.7,95,https://m.media-amazon.com/images/I/51sZWgcpMaL._US218_.jpg,,,,
9781626727533,Science Comics,10,9,"Science Comics: Plagues: The Microscopic Battlefield (August 29, 2017)",4.8,561,https://m.media-amazon.com/images/I/51DVUzNMe+L._US218_.jpg,,,,
9781626727670,Science Comics,10,9,"Science Comics: Dogs: From Predator to Protector (October 31, 2017)",4.8,498,https://m.media-amazon.com/images/I/51XCyG1+YfL._US218_.jpg,,,,
9781250143136,Science Comics,10,9,"Science Comics: Cats: Nature and Nurture (August 13, 2019)",4.9,461,https://m.media-amazon.com/images/I/61uzuwOOIdL._US218_.jpg,,,,
9781626721425,Science Comics,10,9,"Science Comics: Solar System: Our Place in Space (September 18, 2018)",4.8,413,https://m.media-amazon.com/images/I/61zqeM6Fk0L._US218_.jpg,,,,
9781626728004,Science Comics,10,9,"Science Comics: The Brain: The Ultimate Thinking Machine (October 16, 2018)",4.8,396,https://m.media-amazon.com/images/I/614OU4hyJdL._US218_.jpg,,,,
9781626727939,Science Comics,10,9,"Science Comics: Robots and Drones: Past, Present, and Future (March 27, 2018)",4.8,390,https://m.media-amazon.com/images/I/51fumnB-ChL._US218_.jpg,,,,
9781626721463,Science Comics,10,9,"Science Comics: Coral Reefs: Cities of the Ocean (March 29, 2016)",4.9,372,https://m.media-amazon.com/images/I/51oN9x+FIRS._US218_.jpg,,,,
9781626727892,Science Comics,10,9,"Science Comics: Wild Weather: Storms, Meteorology, and Climate (April 16, 2019)",4.9,344,https://m.media-amazon.com/images/I/61PYV1UK7KL._US218_.jpg,,,,
9781626721449,Science Comics,10,9,"Science Comics: Dinosaurs: Fossils and Feathers (March 29, 2016)",4.8,341,https://m.media-amazon.com/images/I/51QxiSfnyiL._US218_.jpg,,,,
9781626727878,Science Comics,10,9,"Science Comics: Sharks: Nature's Perfect Hunter (April 17, 2018)",4.9,325,https://m.media-amazon.com/images/I/51J5ISajMTL._US218_.jpg,,,,
