id,guid,name,image,isbn,rating,review_count,book_order,min_age,max_age,price,for_age,grade_level,lexile_measure,pages,dimensions,publisher,publication_date,language
2458,227dce5e-6a32-4b03-b993-6cf43a06b606,The Incredible Book Eating Boy,https://m.media-amazon.com/images/I/71DZ8RFp4vL._AC_US218_..jpg,9780008181154,4.5,854,17,3,6,,,,,,8.9 x 0.2 x 11.26 inches,Harper Collins Childrens Books,,English
2459,b29d65cd-b5aa-4a41-9f1c-c06627c5aff4,Once Upon an Alphabet,https://m.media-amazon.com/images/I/71h9bySj2wL._AC_US218_..jpg,9780007514274,4.5,703,18,3,6,,,,,112,9.13 x 0.71 x 12.52 inches,HarperCollinsChildren’sBooks,,English
2463,ef554a54-4b2c-4269-913a-45f220184b4a,"Pete the Cat I Love My White Shoes (8 May, 2014)",https://m.media-amazon.com/images/I/51Eg8scjVSL._AC_US218_..jpg,9780007553631,4.9,10297,1,3,5,,,,,,,,,
2481,db055d16-0028-4193-9aa6-7fcdeeddac2c,"Pete the Cat and the New Guy (28 August, 2014)",https://m.media-amazon.com/images/I/51nSmxPWx-L._AC_US218_..jpg,9780007590803,4.7,457,19,3,5,,,,,,,,,
2482,18cd79b6-2de4-4654-af80-1234a825d6c7,"PETE CATS BIG DOODLE & DRAW BK (Pete the Cat) (6 October, 2015)",https://m.media-amazon.com/images/I/61PiEsNcPzL._AC_US218_..jpg,9780062304421,4.7,196,20,3,5,,,,,,,,,
2485,470a9067-bc6a-48a6-b4f8-06c0f644c040,"Pip and Posy: The New Friend (4 May, 2017)",https://m.media-amazon.com/images/I/61OQzCHUz9L._AC_US218_..jpg,9780857638748,4.9,334,7,3,5,,2 - 6 years,,,,9.84 x 0.2 x 9.84 inches,Nosy Crow Ltd,,English
2483,558ea3cc-a4c2-4339-95e0-3d58bbcdd23e,"Pip and Posy: The Christmas Tree (3 October, 2019)",https://m.media-amazon.com/images/I/616CJaZ2SjL._AC_US218_..jpg,9781788005418,4.9,484,3,3,5,,,,,32,9.84 x 0.2 x 9.84 inches,NOSY,,English
2487,f000b02c-9841-4b72-804f-1759388ead9f,"Pip and Posy: The Bedtime Frog (3 September, 2015)",https://m.media-amazon.com/images/I/61kdvogilJL._AC_US218_..jpg,9780857633835,4.8,509,1,3,5,,2 - 4 years,,,,9.84 x 0.12 x 9.84 inches,NOSY,,English
2488,2c251f21-41c5-4bff-b1a8-59193418212a,"Pip and Posy: The Super Scooter (10 January, 2013)",https://m.media-amazon.com/images/I/61BGo8N51GL._AC_US218_..jpg,9780857630797,4.8,492,2,3,5,,1 - 3 years,,,,9.8 x 0.2 x 9.84 inches,NOSY,,English
2489,b62b10d6-1b42-4e3a-aee1-dc71cf79c9f0,"Pip and Posy: The Little Puddle (10 January, 2013)",https://m.media-amazon.com/images/I/61W6CblYdJL._AC_US218_..jpg,9780857630780,4.8,424,5,3,5,,2 - 6 years,,,,9.84 x 0.16 x 9.84 inches,Nosy Crow Ltd,,English
2490,5c6d7730-4450-4e47-bade-63a31c6d936c,"Pip and Posy: The Big Balloon (6 February, 2014)",https://m.media-amazon.com/images/I/61dnxljNzvL._AC_US218_..jpg,9780857631442,4.8,392,6,3,5,,2 - 6 years,,,,9.84 x 0.2 x 9.84 inches,NOSY,,English
2492,cf4a04a8-aceb-4bda-a478-29129226979c,"Pip and Posy: The Birthday Party (2 September, 2021)",https://m.media-amazon.com/images/I/61RJfXdgVjS._AC_US218_..jpg,9781839943195,4.8,106,11,3,5,,,,,,9.06 x 0.51 x 8.86 inches,NOSY,,English
2493,d05b3595-cd20-4cfd-a6db-d312a4b71f5f,"Pip and Posy: Look and Say (6 August, 2015)",https://m.media-amazon.com/images/I/61gSWr4-maL._AC_US218_..jpg,9780857634030,4.6,132,10,3,5,,,,,,9.06 x 0.12 x 11.38 inches,NOSY,,English
2476,11df6a99-540a-4640-9787-ffdf60b814ab,"Pete the Cat: The First Thanksgiving (1 October, 2013)",https://m.media-amazon.com/images/I/51BeHHtRYvS._AC_US218_..jpg,9780062198693,4.7,3286,4,3,5,,,Preschool - 3,AD580L,16,8 x 0.25 x 8 inches,HarperFestival,,English
2464,75c00785-149d-4a24-a708-86ac232e88b2,"Pete the Cat and his Four Groovy Buttons (31 July, 2014)",https://m.media-amazon.com/images/I/51hUNC5+ZqL._AC_US218_..jpg,9780007553679,4.9,6155,2,3,5,,,,,8,11.02 x 0.2 x 8.46 inches,HARPER COLLINS,,English
2466,8af16f05-2753-4095-bef4-95e68774e9a9,"Pete the Cat: Big Easter Adventure (28 January, 2014)",https://m.media-amazon.com/images/I/51J0WfCbSrL._AC_US218_..jpg,9780062198679,4.8,4982,3,3,5,,,Preschool - 3,AD530L,32,,HarperFestival,,English
2465,fcefd501-70cc-4775-b490-24f7f3134b2b,"Pete the Cat Rocking in My School Shoes (1 January, 2015)",https://m.media-amazon.com/images/I/51Ey92DhOzL._AC_US218_..jpg,9780007553655,4.9,2996,5,3,5,,,,,,11.02 x 0.16 x 8.46 inches,HarperCollinsChildren'sBooks,,English
2467,0527446b-a5bf-47b5-906d-ad3af8cbd2ad,"Pete the Cat Saves Christmas (25 September, 2014)",https://m.media-amazon.com/images/I/51hC+6U9O4L._AC_US218_..jpg,9780007553693,4.8,2521,6,3,5,,,,,,8.46 x 0.12 x 11.02 inches,HarperCollins Children's Books,,English
2469,4f2040fa-afac-4a21-ad28-8910f4d0e29d,"Pete the Cat and his Magic Sunglasses (7 May, 2015)",https://m.media-amazon.com/images/I/51TAx0LuKcL._AC_US218_..jpg,9780007590780,4.8,1708,8,3,5,,,,,,8.46 x 0.12 x 11.02 inches,HarperCollins,,English
2477,98d22d5b-2ff3-4267-b7e6-90b5fcf4c1f4,"Pete the Cat: Five Little Pumpkins Board Book (Pete the Cat) (6 September, 2018)",https://m.media-amazon.com/images/I/61vNcHoIZnL._AC_US218_..jpg,9780062381620,4.7,1362,10,3,5,,,,,,,HarperCollins,,English
2471,b0998135-64e6-45b3-9f3e-8bc1e4a33fdb,"Pete the Cat: The Wheels on the Bus (25 June, 2013)",https://m.media-amazon.com/images/I/612djlE2RhL._AC_US218_..jpg,9780062198716,4.8,1336,11,3,5,,,Preschool - 3,AD160L,32,,HarperFestival,,English
2480,458a65a0-788e-4f22-b53f-ade52b4ef135,Pete the Cat and the Bedtime Blues,https://m.media-amazon.com/images/I/61nyWbNu7kL._AC_US218_..jpg,9781338182651,4.7,759,14,3,5,,,,,,,scholastic,,English
2478,b079cf5f-eb59-42d9-93ce-32fa0083bcd4,"Pete the Cat: Old MacDonald Had a Farm (18 February, 2014)",https://m.media-amazon.com/images/I/61Elfvah3ZL._AC_US218_..jpg,9780062198730,4.7,794,12,3,5,,,Preschool - 3,AD630L,32,,HarperFestival,,English
2479,72854118-7e41-4fa2-a63c-24421feb1c29,"Pete the Cat: Robo-Pete (6 October, 2015)",https://m.media-amazon.com/images/I/51T1KYVlqtL._AC_US218_..jpg,9780062304278,4.7,776,13,3,5,,,Preschool - 3,AD520L,24,8 x 0.05 x 8 inches,HarperFestival,,English
2473,e4cccf73-d9fa-4afd-b0d4-1c0a4fb8d044,"PETE THE CAT 8X802 CAVECAT PETE (20 January, 2015)",https://m.media-amazon.com/images/I/51pmhKPAtdL._AC_US218_..jpg,9780062198631,4.8,571,16,3,5,,,Preschool - 3,,24,8 x 0.05 x 8 inches,HarperFestival,,English
2474,0ad4333b-5bf1-41a1-ab40-1865c5cf1144,"Pete the Cat's Groovy Guide to Life (7 April, 2015)",https://m.media-amazon.com/images/I/61cue-AtP8L._AC_US218_..jpg,9780062351357,4.8,516,17,3,5,,,Preschool - 3,590L,48,,HarperCollins,,English
2475,771c172f-11c7-499b-a9c1-5687a24fe87d,"Pete the Cat: Twinkle, Twinkle, Little Star (27 May, 2014)",https://m.media-amazon.com/images/I/51CQLySZqAL._AC_US218_..jpg,9780062304162,4.8,486,18,3,5,,,Preschool - 3,AD650L,32,,HarperFestival,,English
2495,970457e6-2bbf-4306-9789-ff68fb0245b2,The Berenstain Beaand the Messy Room (First Time Books(R)),https://m.media-amazon.com/images/I/9116W9xIlnL._AC_US218_..jpg,9780394856391,4.5,3855,2,3,5,251,,Preschool - 2,670L,32,8.06 x 0.11 x 8.06 inches,Random House Books for Young Readers,,English
2496,082432a0-d6ec-4b6f-ac0c-e1396325e082,The Berenstain Beaand the Easter Story: StickeIncluded! (Berenstain Bears/Living Lights: A Faith Story),https://m.media-amazon.com/images/I/911c6G-ZTrL._AC_US218_..jpg,9780310720874,4.5,3345,3,3,5,384,,,AD550L,32,8 x 0.13 x 8 inches,Zonderkidz,,English
2508,3a96dd24-3568-4e35-9e61-0c4fe75e0ba8,The Berenstain BeaLearn About Strangers,https://m.media-amazon.com/images/I/814dRl2iHZL._AC_US218_..jpg,9787551527293,4.5,1969,15,3,5,,,,,,,,,
2511,7dbd6eb4-70d5-478f-a7db-faa4f3a4f50a,The Berenstain Beaand Too Much Junk Food (First Time Books(R)): 0000,https://m.media-amazon.com/images/I/91KfaCZS7XL._AC_US218_..jpg,9780394872179,4.5,1817,18,3,5,,,,,,,,,
2521,b16ab8c7-fe6c-438f-ad4b-2871519b33ab,The Berenstain BeaGo to School,https://m.media-amazon.com/images/I/91s-zQ3T81L._AC_US218_..jpg,9780394837369,4.5,1216,28,3,5,,,,,,,,,
2522,6cff39cc-41b3-4647-a7df-88fee4dcbce6,The Berenstain Beaand the Bad Dream (First Time Books(R)): 0000,https://m.media-amazon.com/images/I/91NilEhJ1GL._AC_US218_..jpg,9780394873411,4.5,1204,29,3,5,,,,,,,,,
2523,bae08590-d0b6-4312-b280-175373d7db8a,Berenstain Beain the Dark (First Time Books(R)),https://m.media-amazon.com/images/I/A1AURyrbLKL._AC_US218_..jpg,9780394854434,4.5,1195,30,3,5,,,,,,,,,
2524,e132010f-9170-4fcf-8224-8b6fba79919b,The Berenstain BeaNo Girls Allowed (First Time Books(R)): 0000,https://m.media-amazon.com/images/I/A1TWuiPbEJL._AC_US218_..jpg,9780394873312,4.5,1099,31,3,5,,,,,,,,,
2525,7f9eb373-6f07-4fb8-84ba-3aa92cabdb43,The Berenstain BeaCount Their Blessings (First Time Books(R)): 0000,https://m.media-amazon.com/images/I/A1NJPTGimGL._AC_US218_..jpg,9780679877073,4.5,1079,32,3,5,,,,,,,,,
2526,26a94038-765a-49e2-902e-de96aebfdcbd,The Berenstain Beaand the Week at Grandma's (First Time Books(R)),https://m.media-amazon.com/images/I/A1x4xI2jyoL._AC_US218_..jpg,9780394873350,4.5,1042,33,3,5,,,,,,,,,
2527,f78a6d40-ebfb-491c-8c59-56f4e92aafed,The Berenstain Bears' Merry Christmas (Berenstain Bears),https://m.media-amazon.com/images/I/A1tUWJrMv5L._AC_US218_..jpg,9781984894311,4.5,973,34,3,5,,,,,,,,,
2528,59b2c654-0148-48a1-a9ae-002d77fa4fbf,Inside Outside Upside Down (Beginner Series),https://m.media-amazon.com/images/I/71WnSS4TUPL._AC_US218_..jpg,9780007224838,4.5,961,35,3,5,,,,,,,,,
2529,c0002097-890a-40d7-a5a8-29bf18ac1ffe,The Berenstain BeaGo on a Ghost Walk: A Halloween Book for Kids,https://m.media-amazon.com/images/I/918n3JvajTL._AC_US218_..jpg,9780060573836,4.5,946,36,3,5,,,,,,,,,
2497,854b64f3-b130-4080-a66c-b8beecdffa38,The Berenstain Beaand the Truth,https://m.media-amazon.com/images/I/91Dv203wYLL._AC_US218_..jpg,9780394856407,4.5,3234,4,3,5,250,,Preschool - 2,AD680L,32,8 x 0.22 x 8 inches,Random House Books for Young Readers,,English
2498,f52526ea-84fe-4f4e-8690-31e3da59bc94,The Berenstain BeaGo to the Doctor (First Time Books(R)),https://m.media-amazon.com/images/I/91bQ-bTpYRL._AC_US218_..jpg,9780394848358,4.5,3013,5,3,5,249.77,,Preschool - 2,AD620L,32,8 x 0.13 x 8 inches,Random House Books for Young Readers,,English
2500,759ba753-6ae2-4039-8e8c-a84feab2ce53,The Berenstain Bears' New Baby,https://m.media-amazon.com/images/I/91U1cdR7U9L._AC_US218_..jpg,9780394829081,4.5,2901,7,3,5,208.71,,Preschool - 2,AD620L,32,8 x 0.15 x 8 inches,Random House Books for Young Readers,,English
2501,323a52b6-e3e3-4255-ae61-9fa8168dbcfb,BERENSTAIN BEAKINDNESS CNTS,https://m.media-amazon.com/images/I/91N3H0W9hxL._AC_US218_..jpg,9780310712572,4.5,2624,8,3,5,350,,,AD600L,32,8 x 0.06 x 8 inches,Zonderkidz,,English
2503,b8c00dba-2f7d-447c-ac45-358d87f86dac,The Berenstain Beaand the Trouble with Chores,https://m.media-amazon.com/images/I/91pPH5mi14L._AC_US218_..jpg,9780060573829,4.5,2348,10,3,5,224.77,,Preschool - 3,AD600L,32,8 x 0.07 x 8 inches,HarperFestival,,English
2504,70136402-0497-4d07-aaf1-e6b57c96fb53,The Berenstain BeaForget Their Manne(First Time Books(R)): 0000,https://m.media-amazon.com/images/I/91PT8z68dLL._AC_US218_..jpg,9780394873336,4.5,2173,11,3,5,195,,Preschool - 2,AD620L,32,8.06 x 0.14 x 8 inches,Random House Books for Young Readers,,English
2505,6f1ff8ad-9f37-4d53-8a72-118435fb311f,The Berenstain Beaand the Prize Pumpkin (First Time Books(R)),https://m.media-amazon.com/images/I/91Bk9Er+XyL._AC_US218_..jpg,9780679808473,4.5,2102,12,3,5,250,,Preschool - 2,AD660L,32,8 x 0.16 x 8 inches,Random House Books for Young Readers,,English
2506,897d3678-30bd-4993-a869-e0afb95c779c,The Berenstain Bears' Moving Day (First Time Books(R)),https://m.media-amazon.com/images/I/A1rFHXx+KGL._AC_US218_..jpg,9780394848389,4.5,1986,13,3,5,,,Preschool - 2,AD670L,32,8.06 x 0.13 x 8.06 inches,Random House Books for Young Readers,,English
2509,4631a8f5-f7b2-4acf-8e73-2d33ba418113,The Berenstain BeaGet the Gimmies: 0000 (First Time Books(R)),https://m.media-amazon.com/images/I/A10lR8qLovL._AC_US218_..jpg,9780394805665,4.5,1903,16,3,5,,,Preschool - 2,AD640L,32,8 x 0.14 x 8 inches,Random House Books for Young Readers,,English
2510,c5e6e0a0-d79e-49af-8c9c-a18e222f12b1,BERENSTAIN BEAAND THE SPOOKY OLD TREE,https://m.media-amazon.com/images/I/61IVy334yKL._AC_US218_..jpg,9780001712843,4.5,1853,17,3,5,247,,,,48,6.38 x 0.16 x 8.86 inches,Bright and Early Books,,English
2513,7868b985-f0ee-4c50-b5ce-fbb868fb049f,The Berenstain Beaand Too Much TV,https://m.media-amazon.com/images/I/91bRJXMN3SL._AC_US218_..jpg,9780394865706,4.5,1717,20,3,5,231,,Preschool - 2,AD630L,32,8.06 x 0.19 x 8 inches,Random House Books for Young Readers,,English
2515,e1524b39-c2cc-41bb-a69d-c609b568295b,The Berenstain Beaand the Golden Rule (Berenstain Bears/Living Lights: A Faith Story),https://m.media-amazon.com/images/I/91TjHHgRrmL._AC_US218_..jpg,9780310712473,4.5,1667,22,3,5,359,,,AD540L,32,8 x 0.13 x 8.25 inches,Zonderkidz,,English
2516,9f029ea6-e51f-4fec-9eea-227240525470,The Berenstain Beaand the Bad Habit (First Time Books(R)),https://m.media-amazon.com/images/I/91kCzFIXkdL._AC_US218_..jpg,9780394873404,4.5,1310,23,3,5,,,Preschool - 2,AD690L,32,8 x 0.21 x 8 inches,Random House Books for Young Readers,,English
2517,3f4b8933-573f-4434-86cc-62b085217ea5,BERENSTAIN BEABEDTIME BATTLE,https://m.media-amazon.com/images/I/91byeHezhrL._AC_US218_..jpg,9780060573812,4.5,1293,24,3,5,298.77,,Preschool - 3,AD540L,32,8 x 0.07 x 8 inches,HarperFestival,,English
2519,a9170d3c-f0c8-46b9-acfb-eb4c007197b5,Show Some Respect (Berenstain Bears/Living Lights: A Faith Story),https://m.media-amazon.com/images/I/914AJGeDFaL._AC_US218_..jpg,9780310720867,4.5,1221,26,3,5,739,,,AD510L,32,1 x 1 x 1 inches,Zonderkidz,,English
2520,c34518b1-1c58-4b7d-9c04-748c3980d8c0,The Berenstain Beaand Baby Makes Five (First Time Books(R)),https://m.media-amazon.com/images/I/A1qA7brZGcL._AC_US218_..jpg,9780679889601,4.5,1220,27,3,5,399,,Preschool - 2,AD630L,32,8 x 0.16 x 8 inches,Random House Books for Young Readers,,English
2532,43c89f3f-1d15-430d-ab08-4d29cdb4bc7a,"Iggy Peck, Architect (1 March, 2010)",https://m.media-amazon.com/images/I/617ZQw41d8L._AC_US218_..jpg,9780810989283,4.9,3283,3,3,5,,,,,,,,,
2533,edc645a3-e9f8-402c-939a-e81849075c7a,"Sofia Valdez, Future Prez (The QuestioneeBook 4) (5 November, 2019)",https://m.media-amazon.com/images/I/51oR7Y4925L._AC_US218_..jpg,9781419737046,4.9,3168,4,3,5,,,,,,,,,
2534,d261cdce-7fb7-469f-b9b6-7678ff32d4b3,"Aaron Slater, Illustrator (The QuestioneeBook 5) (2 November, 2021)",https://m.media-amazon.com/images/I/51gluo7H8zL._AC_US218_..jpg,9781419753961,4.9,1657,5,3,5,,,,,,,,,
2546,d9de7c8d-fe4b-4e30-9d22-e2d6405af6e2,"The Fairytale Hairdresser and Aladdin (The Fairytale Hairdresser, 10)",https://m.media-amazon.com/images/I/51XJKCKZz1L._AC_US218_..jpg,Not known,5,1,17,3,6,,,,,,,,,
2547,5112aada-5ff9-4d38-90d9-287d73ddeebd,Fairytale Hairdresser & Princess & Frog,https://m.media-amazon.com/images/I/61IocLtWivL._AC_US218_..jpg,9780141386645,4.9,202,5,3,6,,,,AD550L,,11.42 x 0.12 x 9.45 inches,Penguin,,English
2552,df7ec398-a5f6-46e8-b04c-3bf0f822f853,The Fairytale Hairdresser and the Little Mermaid,https://m.media-amazon.com/images/I/61Vx-3XZuVL._AC_US218_..jpg,9780552570541,4.8,191,7,3,6,,Baby - 5 years,,,32,9.5 x 0.1 x 11 inches,Corgi,,English
2548,8b5f0f36-2873-4ede-957a-8a52ecbc0a57,The Fairytale Hairdresser and Sleeping Beauty (3),https://m.media-amazon.com/images/I/61TZEqVEgtL._AC_US218_..jpg,9780552567558,4.9,154,10,3,6,,Baby - 5 years,Preschool - Kindergarten,,32,9.5 x 0.1 x 11.5 inches,Corgi,,English
2558,636d2069-764a-4b03-815c-ad97b46d859c,The Fairytale Hairdresser and Snow White (4),https://m.media-amazon.com/images/I/61UT1SJuxGL._AC_US218_..jpg,9780552567770,4.7,141,11,3,6,,Baby - 5 years,Preschool - Kindergarten,,32,11.5 x 0.1 x 9.5 inches,Corgi,,English
2551,fd1d6c7c-a1da-4459-85df-1825530b5815,The Fairytale Hairdresser and Rapunzel,https://m.media-amazon.com/images/I/51iSPGl-H9L._AC_US218_..jpg,9780241500828,4.8,197,6,3,6,,,,,,9.06 x 0.16 x 10.91 inches,,,English
2564,9f9f0da7-a258-4383-8f46-a21f4edbf16b,No More Nappies,https://m.media-amazon.com/images/I/51qftyVciYL._AC_US218_..jpg,9781509836314,4.7,7049,1,3,5,,,,,,7.76 x 0.75 x 7.76 inches,Campbell Books Ltd,,English
2565,65970e2a-bb31-4f64-90e6-e74755a16df1,We're Having A Baby,https://m.media-amazon.com/images/I/51Q5otqO-eL._AC_US218_..jpg,9781509836321,4.7,724,2,3,5,,,,,,7.72 x 0.67 x 7.72 inches,PAN MACMILLAN U.K,,English
2562,fcaa8958-4cc7-4336-abfc-02ba39145d3d,I'm Starting Nursery,https://m.media-amazon.com/images/I/51Lctkt-qQL._AC_US218_..jpg,9781509836345,4.8,717,3,3,5,,,,,,7.76 x 0.67 x 7.72 inches,PAN MACMILLAN U.K,,English
2566,f5c3512a-0d16-4190-8283-b600b165cd6d,Im Not Sleepy,https://m.media-amazon.com/images/I/51BISEzZtKL._AC_US218_..jpg,9781509836291,4.7,482,4,3,5,,,,,,7.72 x 0.55 x 7.72 inches,Campbell Books Ltd,,English
2561,6948b911-0f42-4d8d-9633-58ab6b8bb0ce,We Can Get Dressed: Putting on My Clothes (Big Steps),https://m.media-amazon.com/images/I/51Y35YBWRML._AC_US218_..jpg,9781529004014,4.6,206,4,3,6,,2 - 5 years,,,10,7.72 x 0.75 x 7.68 inches,Campbell Books,,English
2549,e91023d5-98b5-4a90-a33e-a992e7d360a4,Lulu Loves Nursery,https://m.media-amazon.com/images/I/51g2apRnXnL._AC_US218_..jpg,9781408828199,4.8,303,1,3,6,,2 - 5 years,,,32,9.03 x 0.12 x 9.81 inches,Bloomsbury Children's Books,,English
2556,ac166e34-f707-4fe3-8632-eb734e3c9c84,Pip and Posy: The Birthday Party,https://m.media-amazon.com/images/I/61a9FvDuNeL._AC_US218_..jpg,9781839945007,4.8,106,16,3,6,,,,,,9.84 x 0.2 x 9.84 inches,Zooblu,,English
2541,6d4f0f07-18da-4a3d-b3b5-d5cdd4b22f31,"DINOSAUR THAT POOPED CHRISTMAS, T",https://m.media-amazon.com/images/I/51Vtugxga3L._AC_US218_..jpg,9781849417792,4.8,4966,1,3,6,,3 - 7 years,Preschool - 2,AD690L,32,11.42 x 0.12 x 9.45 inches,Red Fox,,English
2542,859f7c53-bf59-4b1a-b29b-1748922a59b6,The Dinosaur that Pooped a Planet,https://m.media-amazon.com/images/I/51tXbSTor8L._AC_US218_..jpg,9781849418089,4.8,3483,2,3,6,,3 - 6 years,Preschool - Kindergarten,,32,9.46 x 0.18 x 11.39 inches,Red Fox,,English
2543,9afd4ac4-7f7a-4336-8eb5-bbc2e5984528,Dinosaur That Pooped A Princess,https://m.media-amazon.com/images/I/516ACHK-2QL._AC_US218_..jpg,9781782955429,4.8,2673,3,3,6,,2 - 6 years,,,,9.45 x 0.16 x 11.42 inches,RHUK,,English
2545,c17af2ea-9b0a-4ccb-b3de-df08e393e2af,The Dinosaur that Pooped the Past,https://m.media-amazon.com/images/I/61QhSX7z1OL._AC_US218_..jpg,9781782951780,4.8,1423,5,3,6,,3 - 5 years,Preschool - Kindergarten,AD850L,32,9.43 x 0.14 x 11.39 inches,Red Fox,,English
2560,f5629399-9543-4988-83cc-2d6564ee40f9,Lola the Lollipop Fairy (Fairy Picture Books),https://m.media-amazon.com/images/I/51xQKBRAZfL._AC_US218_..jpg,9781780656199,4.7,129,14,3,6,,3 - 6 years,,,,10.16 x 0.16 x 10.43 inches,Make Believe Ideas,,English
2559,8bbd5b0e-aeb9-452c-8579-d0f3acf50ed6,Izzy the Ice-Cream Fairy Story Book,https://m.media-amazon.com/images/I/61DeUyNmH7L._AC_US218_..jpg,9781782352419,4.7,134,13,3,6,,2 - 6 years,,,,10.24 x 0.12 x 10.43 inches,Make Believe Ideas,,English
2554,75cd82c1-435f-4b7d-8fe2-d43c550b7529,Daisy the Donut Fairy,https://m.media-amazon.com/images/I/616SVqvlNzL._AC_US218_..jpg,9781780652955,4.8,138,12,3,6,,3 - 12 years,,,32,10.25 x 0.13 x 10.5 inches,Make Believe Ideas,,English
2535,f576f195-072b-4fff-973b-6ee4933e5c1a,"What the Ladybird Heard (What the Ladybird Heard, 1) (18 March, 2021)",https://m.media-amazon.com/images/I/51WqSXOfDBL._AC_US218_..jpg,9781529051407,4.8,3497,1,3,5,323,,,,,9.84 x 0.2 x 9.84 inches,Macmillan Children's Books,,English
2536,63f37b9f-c095-476a-84dc-88923c332bd5,"What the Ladybird Heard on Holiday (12 July, 2018)",https://m.media-amazon.com/images/I/616j9Em8taL._AC_US218_..jpg,9781509837335,4.8,3136,2,3,5,12401,,,,32,9.84 x 0.2 x 9.84 inches,Macmillan Children's Books,,English
2537,2fd97bd4-bf2b-4b0a-856a-20aad32148c3,"What the Ladybird Heard at the Seaside (2 July, 2021)",https://m.media-amazon.com/images/I/51O0WkKoYfL._AC_US218_..jpg,9781529023152,4.8,3124,3,3,5,330,,,,,9.88 x 0.16 x 9.88 inches,Macmillan Children's Books,,English
2538,105f5ad7-60fb-4bc0-87ac-f4b66b22e4e7,"What the Ladybird Heard Next (What the Ladybird Heard, 2) (18 March, 2021)",https://m.media-amazon.com/images/I/51GULj-YK9L._AC_US218_..jpg,9781529051414,4.8,1885,4,3,5,413,,,,,9.84 x 0.16 x 9.84 inches,Macmillan Children's Books,,English
2539,53555ff8-b0bf-42be-bcaa-61d7786d9d1f,"What the Ladybird Heard at Christmas (13 October, 2022)",https://m.media-amazon.com/images/I/61DSMkZ0+KL._AC_US218_..jpg,9781529087055,4.8,370,6,3,5,,,,,,10.08 x 0.43 x 10.12 inches,,,English
2599,25034f32-344c-42ed-a28c-1d8ecbf05ee6,"Fancy Nancy Splendiferous Christmas (1 October, 2010)",https://m.media-amazon.com/images/I/51is-7jFnyL._AC_US218_..jpg,9780007363650,4.9,1184,5,4,7,,,,,,,,,
2600,c3d32b3d-9737-4263-9ba6-78f45e602718,"Fancy Nancy and The Mermaid Ballet (1 October, 2011)",https://m.media-amazon.com/images/I/51Z4EhzrOkL._AC_US218_..jpg,9780007446124,4.9,706,7,4,7,,,,,,,,,
2601,5614c100-26b3-42c0-a78b-bbce064a6003,"Fancy Nancy and the Wedding of the Century (3 July, 2014)",https://m.media-amazon.com/images/I/51UzztfNsrL._AC_US218_..jpg,9780007560882,4.9,231,12,4,7,,,,,,,,,
2602,b6cb8dd6-b735-4c45-8723-a75e427e9281,"Fancy Nancy and the Quest for the Unicorn: Includes Over 30 Stickers! (21 August, 2018)",https://m.media-amazon.com/images/I/6165BdTkORL._AC_US218_..jpg,9780062377944,4.8,5939,1,4,7,,,,,,,,,
2603,2233bc3d-7dd4-45ff-90ed-04bd1c368206,"FANCY NANCY TEA FOR 2 (21 February, 2012)",https://m.media-amazon.com/images/I/6163ffaEArL._AC_US218_..jpg,9780061235979,4.8,2647,2,4,7,,,,,,,,,
2598,b1697ccf-0fe6-4eb6-92e1-278d880e5d7f,The Paper Bag Princess (Board Book Abridged),https://m.media-amazon.com/images/I/61e6IkiYagL._AC_US218_..jpg,9781554512119,4.5,5400,52,4,4,,2 - 6 years,,AD450L,28,6 x 0.63 x 6 inches,Annick Press,,English
2589,0b6f92ba-9e6c-4489-9494-052f1e69fddc,"The Duckling Gets a Cookie!? (Pigeon series) (Pigeon, 5)",https://m.media-amazon.com/images/I/41VfWPQ-3nL._AC_US218_..jpg,9781423151289,4.9,2701,6,3,6,,3 - 6 years,Preschool - Kindergarten,AD300L,40,9.25 x 0.38 x 9.38 inches,Hyperion Books for Children,,English
2571,e73ccfde-c001-426c-a78b-79c882b2ee9f,"No More Dummies: Giving Up Your Dummy (Campbell Big Steps, 9)",https://m.media-amazon.com/images/I/51N9QUoH19L._AC_US218_..jpg,9781529083033,4.5,123,10,3,5,,2 - 5 years,,,,7.76 x 0.59 x 7.76 inches,Campbell Books,,English
